s_idx,Peak_dist,Peak_Intensity,lambda,theta_deg,href
0,8.48528137423857,6.954771532446044,301.6988933062603,45.0,85.9858711249714
1,8.48528137423857,7.00442114446576,301.6988933062603,45.0,85.57937713759473
2,8.48528137423857,7.0217460061005985,301.6988933062603,45.0,85.02954040410768
3,8.48528137423857,7.0691571585632795,301.6988933062603,45.0,84.38477678722924
4,8.48528137423857,7.099480135102234,301.6988933062603,45.0,83.2878696571368
5,8.48528137423857,7.096112588361821,301.6988933062603,45.0,82.88882659020447
6,8.48528137423857,7.1478892030887575,301.6988933062603,45.0,82.28708077983347
7,8.48528137423857,7.196744842938408,301.6988933062603,45.0,81.34945856120115
8,8.48528137423857,7.12531849947893,301.6988933062603,45.0,81.0934778394831
9,8.48528137423857,7.053325271858196,301.6988933062603,45.0,81.0
10,8.48528137423857,7.104354214028199,301.6988933062603,45.0,80.49723090522347
11,8.48528137423857,7.118085605927505,301.6988933062603,45.0,80.0
12,8.48528137423857,7.078092809177956,301.6988933062603,45.0,79.4998180394059
13,8.48528137423857,7.024091028081915,301.6988933062603,45.0,79.0
14,8.48528137423857,6.940414288375181,301.6988933062603,45.0,78.19079151024737
15,8.48528137423857,6.8151284483507215,301.6988933062603,45.0,78.4693939587596
16,12.806248474865697,6.743911057438945,295.7108651833871,45.37042620469467,78.0
17,7.211102550927978,6.725751095833876,299.0051574278737,45.966574410597715,78.1004719838124
18,7.211102550927978,6.675083504586815,301.9526820676776,46.50354597484741,77.82864154363847
19,12.806248474865697,6.557609659805063,296.8501687251645,46.74624578512644,77.1560777730142
20,12.806248474865697,6.502214551761597,292.2336090343193,46.965933086332946,77.06749983344929
21,8.94427190999916,6.5922327514814025,291.96011322003085,47.684889435704626,76.46765629332769
22,8.94427190999916,6.701475913433361,291.7103996504631,48.34942642516574,75.97809877400115
23,8.94427190999916,6.698297063308093,291.481495545026,48.964857330284154,76.06749990293416
24,11.313708498984761,6.767219317673018,288.8732025224128,48.802797738351245,75.19119022533886
25,11.313708498984761,6.937143955903506,285.8562135893502,48.802797738351245,74.83006045435084
26,11.313708498984761,7.016004158296508,282.83922465628757,48.802797738351245,73.96069041142563
27,11.313708498984761,7.012667018607022,279.822235723225,48.802797738351245,72.6307168886603
28,11.313708498984761,7.059055205877964,276.80524679016236,48.802797738351245,72.00448079327053
29,11.313708498984761,7.014420702299011,273.7882578570998,48.802797738351245,71.5011637237248
30,11.313708498984761,6.89470235597368,270.7712689240372,48.802797738351245,71.0
31,11.313708498984761,6.760687121896508,267.75427999097457,48.802797738351245,70.43580536777138
32,11.313708498984761,6.608234657093,264.737291057912,48.802797738351245,70.0
33,10.0,6.463050183760807,262.9093353256616,48.48200027594206,70.0
34,10.0,6.465872209414124,261.08137959341116,48.159253374651165,69.49606240338028
35,8.48528137423857,6.52615075086257,261.08137959341116,48.159253374651165,69.00309643919975
36,8.48528137423857,6.63639165039693,261.08137959341116,48.159253374651165,68.98380079625821
37,8.48528137423857,6.700779636643627,261.08137959341116,48.159253374651165,69.0
38,8.48528137423857,6.770781658252522,261.08137959341116,48.159253374651165,68.86363633459086
39,8.48528137423857,6.838915499393352,261.08137959341116,48.159253374651165,68.51608053254131
40,8.48528137423857,6.810377251514345,261.08137959341116,48.159253374651165,67.93251536517568
41,8.48528137423857,6.769494417518591,265.1532387169649,47.898238415159284,68.40992491242109
42,8.48528137423857,6.719636501052526,263.02086942584947,47.43760678078091,68.0
43,8.48528137423857,6.709463571945994,260.88850013473404,46.978639607665,67.4973545881424
44,8.48528137423857,6.7341254087852676,264.9603592582878,46.71890135175084,67.0
45,8.48528137423857,6.735043335436912,269.0322183818416,46.459401658749385,66.0
46,8.48528137423857,6.786774715256042,269.6515060692931,45.74757290098397,65.58497880508546
47,8.48528137423857,6.833225120818999,270.2707937567446,45.04635576820946,64.95789260201877
48,8.48528137423857,6.811936498726703,270.890081444196,44.356335529237484,64.41542259476556
49,8.48528137423857,6.834135859549082,273.90707037725866,44.356335529237484,63.95796288015378
50,8.48528137423857,6.8093750005655265,276.92405931032124,44.356335529237484,63.47901587941957
51,8.48528137423857,6.806500868180016,279.9410482433839,44.356335529237484,63.004418190247804
52,8.48528137423857,6.805567543810903,282.95803717644645,44.356335529237484,62.0
53,8.48528137423857,6.718963618440792,285.97502610950903,44.356335529237484,61.49972410354662
54,8.48528137423857,6.552058412733279,288.99201504257167,44.356335529237484,61.0
55,11.313708498984761,6.641272378336557,288.99201504257167,44.356335529237484,60.5
56,11.313708498984761,6.681610971824417,288.99201504257167,44.356335529237484,60.0
57,11.313708498984761,6.722561496618788,288.99201504257167,44.356335529237484,59.0
58,11.313708498984761,6.704720602648601,287.80298184175945,44.67864292149383,58.587508013604264
