s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,49.1297,49.1297
1,49.1297,49.1297
2,49.1297,49.1297
3,49.1297,49.1297
4,49.1297,49.1297
5,49.1297,49.1297
6,49.1297,49.1297
7,45.0,48.6147
8,49.1297,48.672
9,45.0,48.3051
10,49.1297,48.3802
11,49.1297,48.4428
12,49.1297,48.4957
13,49.1297,48.541
14,45.0,48.3051
15,45.0,48.0986
16,58.2825,48.6883
17,49.1297,48.713
18,45.0,48.5171
19,49.1297,48.5479
20,40.8703,48.1843
21,45.0,48.039
22,45.0,47.9062
23,45.0,47.7846
24,49.1297,47.8387
25,49.1297,47.8387
26,52.5342,47.975
27,49.1297,47.975
28,49.1297,47.975
29,50.7801,48.0412
30,49.1297,48.0412
31,49.1297,48.0412
32,49.1297,48.2073
33,49.1297,48.2073
34,50.2696,48.419
35,47.7202,48.3623
36,47.1716,48.2835
37,47.7202,48.2268
38,52.6751,48.3688
39,49.1297,48.5348
40,49.1297,48.7006
41,50.2696,48.3859
42,50.7801,48.4521
43,49.1297,48.6176
44,50.9443,48.6903
45,58.2825,49.3788
46,50.9443,49.6168
47,58.2825,50.1447
48,58.2825,50.6736
49,50.9443,50.7466
50,45.0,50.5819
51,45.0,50.2798
52,45.0,50.1146
53,45.0,49.9491
54,45.0,49.7168
55,45.0,49.5509
56,49.4403,49.5635
57,30.1276,48.8488
58,45.0,48.681
59,45.0,48.4667
60,49.1297,48.5242
61,49.1297,48.6039
62,49.1297,48.6614
63,50.2759,48.5641
64,50.2759,48.6108
65,50.2759,48.6575
66,52.6751,48.755
67,52.6751,48.8318
68,49.1297,48.8318
69,49.1297,48.7579
70,49.1297,48.3928
71,49.1297,48.3191
72,50.2759,48.0024
73,49.1297,47.641
74,49.1297,47.5678
75,49.1297,47.7347
76,49.1297,47.9015
77,50.2696,48.1142
78,52.6751,48.4236
79,52.6751,48.7331
80,52.6751,49.0426
81,50.2696,49.0761
82,52.6751,49.9258
83,49.1297,50.0903
84,49.1297,50.2546
85,45.0,50.0903
86,45.0,49.9258
87,58.2825,50.2886
88,50.9443,50.3155
89,45.0,50.1047
90,45.0,49.8936
91,45.0,49.586
92,45.0,49.2782
93,40.8703,48.9501
94,39.7241,48.5767
95,37.3249,48.1101
96,45.0,47.9431
97,42.2798,47.6206
98,42.2798,47.344
99,49.1297,47.344
100,42.6733,47.0829
101,45.0,46.9155
102,45.0,46.7021
103,45.0,46.3928
104,58.2825,46.6089
105,50.9443,46.5398
106,58.2825,46.8533
107,49.0651,46.7079
108,58.2825,47.069
109,58.2825,47.4322
110,58.2825,47.9669
111,58.2825,48.5041
112,57.0511,48.456
113,45.0,48.212
114,45.0,48.212
115,45.0,48.212
116,45.0,48.212
117,49.1297,48.3815
118,49.1297,48.7171
119,47.3387,49.0231
120,49.1297,49.492
121,49.1297,49.6598
122,45.0,49.7682
123,45.0,49.8765
124,45.0,49.7091
125,45.0,49.8018
126,45.0,49.8018
127,45.0,49.8018
128,45.0,49.8018
129,50.1944,49.478
130,45.0,49.2369
131,45.0,48.7042
132,45.0,48.5395
133,45.0,48.009
134,45.0,47.481
135,50.9443,47.195
136,50.9443,46.9105
137,52.0181,46.7158
138,52.0181,46.9964
