s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,52.6751,52.6751
1,52.6751,52.6751
2,52.6751,52.6751
3,52.6751,52.6751
4,52.6751,52.6751
5,52.6751,52.6751
6,52.6751,52.6751
7,52.6751,52.6751
8,52.6751,52.6751
9,52.6751,52.6751
10,52.5342,52.6623
11,49.1297,52.3685
12,49.1297,52.1196
13,49.1297,51.9062
14,49.1297,51.7211
15,49.1297,51.5591
16,52.5342,51.6165
17,53.588,51.7261
18,50.2759,51.6497
19,49.6191,51.5481
20,50.6961,51.5075
21,53.588,51.6021
22,51.187,51.584
23,51.187,51.5675
24,50.6961,51.5326
25,50.6961,51.4533
26,50.6961,51.3741
27,55.6755,51.4937
28,50.2759,51.3975
29,49.1297,51.2556
30,49.1297,51.1136
31,45.0,50.8076
32,49.1297,50.6655
33,45.0,50.3591
34,45.0,50.0522
35,45.0,49.7507
36,59.8724,50.1749
37,58.2825,50.5396
38,58.2825,50.9054
39,59.8724,51.334
40,59.8724,51.7641
41,59.8724,52.0575
42,45.0,51.7115
43,59.8724,52.0975
44,45.0,51.9122
45,59.8724,52.2822
46,50.9443,52.1745
47,45.0,51.9249
48,45.0,51.6747
49,50.9443,51.6848
50,45.0,51.4542
51,45.0,51.2231
52,37.9819,50.5156
53,45.0,50.3
54,45.0,50.1312
55,45.0,49.9622
56,45.0,49.9622
57,45.0,49.7931
58,45.0,49.7931
59,45.0,49.7931
60,45.0,49.7931
61,58.2825,49.731
62,59.8724,49.7931
63,45.0,49.2524
64,45.0,48.6524
65,45.0,48.0557
66,45.0,47.4628
67,45.0,47.4628
68,45.0,46.8742
69,45.0,46.8742
70,45.0,46.2904
71,45.0,46.0508
72,45.0,46.0508
73,45.0,46.0508
74,49.1297,45.9782
75,49.1297,46.1449
76,49.1297,46.3117
77,49.1297,46.7569
78,49.1297,46.9235
79,45.0,46.9235
80,45.0,46.9235
81,49.1297,47.0901
82,49.1297,47.2567
83,53.4434,47.5958
84,57.0511,48.0766
85,53.4434,48.4171
86,49.1297,48.0551
87,49.0651,47.6334
88,50.9443,47.8723
89,45.0,47.8723
90,45.0,47.8723
91,47.3818,47.968
92,52.0181,48.2498
93,42.6182,48.155
94,47.3818,48.2507
95,52.3382,48.5454
96,54.2175,48.9149
97,59.0362,49.4726
98,54.2175,49.8431
99,52.0181,49.9597
100,54.2175,50.1645
101,52.3382,50.294
102,50.1944,50.337
103,50.1944,50.38
104,45.0,50.38
105,45.0,50.38
106,45.0,50.2143
107,45.0,50.0485
108,45.0,49.7083
109,45.0,49.2254
110,45.0,48.8854
111,42.6733,48.6262
112,45.0,48.4621
113,45.0,48.222
114,48.7854,48.3749
115,45.0,48.3749
116,45.0,48.2788
117,45.0,47.9956
118,45.0,48.0909
119,45.0,47.9948
120,45.0,47.6989
121,45.0,47.329
122,45.0,46.7769
123,45.0,46.4097
124,45.0,46.1292
125,49.1297,45.9292
126,45.0,45.6372
127,45.0,45.4299
128,45.0,45.2228
129,41.2146,45.0717
130,42.8284,44.9849
131,42.8284,44.8979
132,40.9649,44.7367
133,42.8284,44.6498
134,42.8284,44.5628
135,42.8284,44.4758
136,42.8284,44.482
137,40.2688,44.2929
138,42.6733,44.1996
139,42.6733,43.9554
140,42.6733,43.8622
141,42.6733,43.769
142,45.0,43.769
143,45.0,43.769
144,45.0,43.769
145,45.0,43.769
146,45.0,43.769
147,45.0,43.769
148,45.0,43.769
149,45.0,43.769
150,45.0,43.6048
151,45.0,43.6048
152,47.3267,43.6976
153,45.0,43.6976
154,45.0,43.8491
155,45.0,43.9361
156,49.0651,44.185
157,52.3382,44.6368
158,54.2175,45.0876
159,45.0,45.1748
160,45.0,45.262
161,45.0,45.3492
162,45.0,45.5382
163,45.0,45.6314
164,45.0,45.7246
165,45.0,45.8178
166,49.9329,46.1085
167,45.0,46.1085
168,45.0,46.1085
169,41.4375,45.9662
170,45.0,45.9662
171,45.0,45.9662
172,41.4375,45.8238
173,41.4375,45.6812
174,46.3013,45.7335
175,46.3013,45.7858
176,46.3013,45.8382
177,45.0,45.7447
178,48.5625,45.8877
179,45.0,45.8877
180,45.0,45.8877
181,45.0,45.7246
182,45.0,45.4322
183,45.0,45.0683
184,45.0,45.0683
185,39.9377,44.8664
186,45.0,44.8664
187,41.4375,44.7238
188,41.4375,44.5812
189,40.0671,44.3839
190,39.8056,44.1761
191,40.9349,43.8167
192,40.9349,43.6538
193,45.0,43.6538
194,45.0,43.7966
195,40.9349,43.6337
196,45.0,43.6337
197,45.0,43.7766
198,52.0181,44.1972
199,45.0,44.145
200,45.0,44.0928
201,45.0,44.0406
202,45.0,44.0406
203,45.0,43.8982
204,45.0,43.8982
205,50.1944,44.105
206,52.3382,44.396
207,52.3382,44.6878
208,50.9443,44.9258
209,54.2175,45.292
210,59.0362,46.0449
211,45.0,46.0449
212,50.9443,46.429
213,58.2825,47.0998
214,45.0,47.2975
215,59.8724,48.0952
216,58.2825,48.7908
217,52.0181,49.2377
218,60.7148,49.8661
219,52.0181,50.1514
220,59.0362,50.8774
221,50.0623,51.082
222,59.0362,51.6481
223,50.0623,51.5684
224,54.2175,51.9413
225,50.0623,52.1445
226,50.1944,52.3526
227,50.1944,52.5602
228,46.3013,52.6114
229,45.0,52.6114
230,47.3818,52.4984
231,47.3818,52.2982
232,47.3818,52.0978
233,45.0,51.8589
234,45.0,51.4864
235,45.0,50.921
236,45.0,50.921
237,45.0,50.6806
238,45.0,50.1452
239,45.0,50.1452
240,39.0557,49.3165
241,39.0557,48.5484
242,39.0557,48.0271
243,47.3818,47.5022
244,47.3818,47.3147
245,52.3382,47.0556
246,49.9329,47.0504
247,55.4623,46.9151
248,50.0623,46.9151
249,58.2825,47.0709
250,50.1944,47.0762
251,45.0,46.8663
252,45.0,46.6564
253,42.6733,46.51
254,39.7241,46.2987
255,40.9649,46.0397
256,42.8284,45.8553
257,42.6733,45.6646
258,45.0,45.6646
259,40.9349,45.5004
260,40.9349,45.3361
261,50.1944,45.5462
262,49.0651,45.7111
263,49.0651,45.8761
264,50.9443,46.1168
265,59.0362,46.9111
266,52.3382,47.447
267,52.3382,47.9816
268,50.9443,48.1264
269,46.3013,48.0824
270,45.0,47.7848
271,45.0,47.5843
272,45.0,47.1634
273,45.0,46.958
274,45.0,46.432
275,45.0,46.2222
276,45.0,46.2222
277,42.6733,46.1283
278,45.0,46.2222
279,42.8284,46.3458
280,45.0,46.5077
281,42.8284,46.5077
282,42.6733,46.5077
283,42.6733,46.414
284,45.0,46.577
285,41.4375,46.5969
286,41.4375,46.2445
287,41.4375,45.9373
288,41.4375,45.6299
289,41.4375,45.2475
