s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,50.2759,50.2759
1,49.1297,49.7028
2,49.1297,49.5118
3,50.2759,49.7028
4,47.7202,49.3064
5,49.6191,49.3585
6,50.6961,49.5496
7,52.6751,49.94
8,55.6755,50.5749
9,52.5342,50.7713
10,49.1297,50.6217
11,49.1297,50.4971
12,50.9443,50.5316
13,53.4434,50.7398
14,59.0362,51.288
15,58.2825,51.7236
16,65.1182,52.4925
17,65.1182,53.1828
18,65.1182,53.8053
19,65.1182,54.3691
20,65.1182,54.8816
21,49.1297,54.6154
22,52.5342,54.5229
23,52.6751,54.4442
24,52.6751,54.3719
25,52.6751,54.4694
26,52.6751,54.613
27,49.1297,54.613
28,50.2759,54.613
29,52.5342,54.8068
30,49.1297,54.7872
31,49.1297,54.7242
32,50.7801,54.6472
33,45.0,54.2178
34,45.0,53.9153
35,45.0,53.7507
36,45.0,53.5857
37,50.7801,53.579
38,57.0511,53.727
39,65.1182,53.9667
40,58.2825,53.9667
41,58.2825,53.6965
42,50.9443,53.128
43,59.0362,52.8919
44,58.2825,52.627
45,53.4434,52.1689
46,53.4434,52.3438
47,53.4434,52.3807
48,53.4434,52.4118
49,53.4434,52.443
50,49.0651,52.2968
51,58.2825,52.5228
52,52.0181,52.6399
53,52.0181,52.7105
54,45.0,52.4078
55,45.0,52.2427
56,45.0,52.0773
57,59.8724,52.4445
58,59.8724,53.0446
59,59.8724,53.6443
60,58.2825,54.179
61,58.2825,54.712
62,58.2825,55.016
63,58.2825,55.0659
64,50.9443,54.4999
65,49.0651,54.1277
66,45.0,53.5949
67,50.2696,53.5676
68,52.6751,53.3107
69,47.3267,52.8686
70,50.2696,52.7399
71,48.7854,52.5512
72,48.7854,52.3623
73,50.2696,52.2334
74,50.2696,52.1045
75,45.0,51.9418
76,45.0,51.4063
77,45.0,51.1226
78,45.0,50.8385
79,49.1297,51.0051
80,52.6751,51.3155
81,52.6751,51.6254
82,47.925,51.1455
83,48.7854,50.7018
84,45.0,50.108
85,47.925,49.6942
86,48.3355,49.2983
87,46.3713,48.8251
88,45.0,48.299
89,45.7617,48.0911
90,45.7617,47.9586
91,46.6366,48.0241
92,45.6305,47.838
93,46.5117,47.5916
94,45.9671,47.5371
95,45.464,47.3445
96,46.3951,47.2486
97,46.9726,47.1758
98,47.5318,47.0663
99,46.3713,46.9102
100,49.3078,47.0828
101,48.7854,47.2345
102,49.1297,47.4
103,49.1297,47.5654
104,45.0,47.4
105,45.0,47.0936
106,45.0,46.7877
107,45.0,46.6706
108,45.0,46.5191
109,45.0,46.5191
110,45.0,46.402
111,45.0,46.2685
112,45.0,46.2136
113,45.0,46.2136
114,45.0,46.1831
115,45.0,46.1526
116,45.0,46.0871
117,50.9443,46.2991
118,45.0,46.2386
119,45.0,46.1998
120,50.9443,46.4187
121,45.0,46.3628
122,45.0,46.2837
123,45.0,46.1822
124,45.0,46.1272
125,59.0362,46.5017
126,45.0,46.3494
127,49.0651,46.3468
128,45.0,46.1808
129,45.0,46.1808
130,45.0,46.1808
131,45.0,46.1808
132,45.0,46.1808
133,45.0,46.1808
134,45.0,46.1808
135,45.0,46.1808
136,45.0,46.1808
137,45.0,46.1808
138,45.0,46.1808
139,45.0,46.1808
140,45.0,46.1808
141,47.3267,46.2744
142,45.0,46.0362
143,45.0,46.0362
