s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,49.1297,49.1297
1,47.3267,48.2282
2,49.1297,48.5288
3,49.1297,48.6791
4,49.1297,48.7692
5,45.0,48.1419
6,50.7801,48.5189
7,50.7801,48.8018
8,49.1297,48.8383
9,49.1297,48.8675
10,49.1297,48.8913
11,49.1297,48.9112
12,49.1297,48.9281
13,50.7801,49.0604
14,50.7801,49.1751
15,57.0511,49.6629
16,65.1182,50.5384
17,49.1297,50.4593
18,52.6751,50.577
19,52.6751,50.6829
20,49.1297,50.6082
21,49.1297,50.5405
22,49.1297,50.4786
23,49.1297,50.422
24,49.1297,50.3699
25,49.1297,50.3699
26,49.1297,50.4423
27,49.1297,50.4423
28,49.3731,50.4521
29,47.7202,50.3955
30,45.0,50.3955
31,47.7202,50.2722
32,47.7202,50.1489
33,45.0,49.9834
34,45.0,49.8176
35,45.0,49.6517
36,45.0,49.4856
37,45.0,49.3193
38,45.0,49.0861
39,45.0,48.8528
40,49.3731,48.5471
41,49.1297,47.9419
42,50.2759,47.9878
43,52.6751,47.9878
44,49.1297,47.8464
45,49.1297,47.8464
46,50.7801,47.9125
47,50.7801,47.9785
48,65.1182,48.5839
49,58.2825,48.947
50,59.8724,49.3725
51,65.1182,49.9935
52,59.8724,50.4252
53,49.4403,50.428
54,58.2825,50.8566
55,59.8724,51.459
56,59.8724,51.9527
57,45.0,51.843
58,59.8724,52.4475
59,59.8724,53.0519
60,58.2825,53.5917
61,59.8724,54.1943
62,45.0,54.1943
63,45.0,54.1943
64,59.8724,54.7954
65,59.8724,55.2229
66,65.1182,55.8684
67,57.0511,56.1444
68,57.0511,56.3232
69,50.7801,56.3891
70,49.1297,56.3891
71,49.1297,56.3232
72,52.6751,56.3998
73,49.1297,55.7546
74,49.1297,55.3825
75,52.5342,55.0832
76,49.1297,54.4403
77,49.1297,54.0042
78,49.1297,53.9917
79,49.1297,53.6195
80,49.1297,53.1838
81,50.7801,52.8157
82,49.1297,52.9803
83,49.1297,52.5464
84,65.1182,52.7473
85,58.2825,52.7473
86,58.2825,52.6841
87,59.8724,53.2834
88,59.8724,53.8819
89,59.8724,53.8819
90,58.2825,53.8183
91,58.2825,53.5519
92,50.9443,53.3046
93,45.0,52.82
94,50.9443,52.8267
95,50.9443,52.9
96,58.2825,53.2702
97,50.9443,53.2
98,45.0,53.0359
99,50.7801,53.1027
100,49.1297,52.9646
101,49.1297,52.9646
102,45.0,52.8001
103,45.0,52.6352
104,58.2825,53.0068
105,58.2825,53.3787
106,59.8724,53.7477
107,59.8724,54.1839
108,45.0,54.0202
109,45.0,53.2155
110,45.0,52.6779
111,58.2825,52.6779
112,58.2825,52.6146
113,58.2825,52.5513
114,58.2825,52.488
115,58.2825,52.488
116,58.2825,52.488
117,58.2825,52.7862
118,50.9443,53.0249
119,45.0,52.7862
120,49.1297,52.7124
121,45.0,52.1745
122,45.0,51.9342
123,45.0,51.9342
124,45.0,51.7
125,45.0,51.5329
126,50.9443,51.6073
127,45.0,51.6073
128,50.9443,51.8484
129,45.0,51.3091
130,45.0,50.7699
131,45.0,50.1695
132,45.0,49.571
133,45.0,49.571
134,45.0,49.571
135,50.2696,49.7852
136,48.7854,49.4035
137,48.7854,49.0232
138,50.2696,48.7048
139,49.7312,48.3659
140,50.2696,48.0503
141,49.1297,47.6905
142,49.1297,47.3326
143,45.0,47.0945
144,45.0,47.0945
145,50.9443,47.1669
146,50.9443,47.4051
147,59.0362,47.9577
148,50.9443,48.1967
149,52.3382,48.4914
150,52.3382,48.7862
151,59.0362,49.1043
152,59.0362,49.6636
153,58.2825,49.9557
154,50.9443,50.1954
155,45.0,50.1954
156,49.0651,50.3588
157,45.0,50.3588
158,45.0,50.3588
159,45.0,50.3588
160,42.6733,50.0547
161,45.0,49.9022
162,45.0,49.7496
163,47.3267,49.6303
164,45.0,49.439
165,45.0,49.2257
166,45.0,49.0585
167,45.0,48.8912
168,45.0,48.8912
169,45.0,48.8912
170,45.0,48.6501
171,45.0,48.4088
172,45.0,47.8497
173,45.0,47.609
174,45.0,47.3126
175,45.0,47.0164
176,49.0651,46.6278
177,52.3382,46.3722
178,59.0362,46.3998
179,59.0362,46.7111
180,59.0362,47.2649
181,59.0362,47.6572
182,59.0362,48.2175
183,59.0362,48.7807
184,59.0362,49.3464
185,50.9443,49.6824
186,59.0362,50.2501
187,52.3382,50.5494
188,58.2825,50.9945
189,50.9443,51.2362
190,50.9443,51.4775
191,45.0,51.4775
192,45.0,51.4775
193,45.0,51.4775
194,45.0,51.4775
195,45.0,51.4775
196,45.0,51.4775
197,45.0,51.4775
198,59.0362,52.0462
199,59.0362,52.6149
200,55.4623,53.0387
201,59.0362,53.444
202,59.0362,53.7166
203,59.0362,53.7166
204,59.0362,53.7166
205,59.0362,53.7166
206,50.0623,53.3513
207,59.0362,53.3513
208,59.0362,53.3513
209,55.4623,53.2067
210,52.3382,53.2635
211,49.9329,52.8937
212,50.1944,52.8063
213,48.5625,52.4114
214,50.1944,52.3809
215,55.4623,52.5651
216,59.0362,53.1322
217,59.0362,53.6984
218,59.0362,54.2632
219,50.1944,54.4684
220,49.9329,54.6624
221,50.1944,54.8661
222,50.1944,55.0691
223,59.0362,55.0691
224,59.0362,55.0691
225,50.0623,54.8517
226,59.0362,54.8517
227,47.3818,54.3839
228,45.0,53.8224
229,45.0,53.2595
230,50.0623,52.8974
231,45.0,52.6956
232,45.0,52.1313
233,50.1944,51.7753
234,48.5625,51.496
235,50.1944,51.4091
236,46.3013,51.2627
237,46.3013,51.1056
238,45.0,50.9625
239,42.8706,50.6687
240,45.0,50.2451
241,45.0,49.6812
242,45.0,49.119
243,45.0,48.5591
244,46.3013,48.4016
245,50.1944,48.4122
246,40.9349,48.0402
247,45.0,47.8298
248,45.0,47.274
249,50.0623,46.9254
250,52.3382,47.0161
251,50.1944,46.6746
252,52.3382,46.8724
253,52.3382,47.1663
254,52.3382,47.4605
255,49.0651,47.4205
256,52.3382,47.7149
257,49.0651,47.8784
258,52.3382,47.9641
259,59.0362,48.3761
260,49.9329,48.3656
261,52.3382,48.6089
262,54.2175,48.9274
263,47.3818,49.0231
264,52.3382,49.4033
265,47.3818,49.4988
266,52.3382,49.794
267,50.1944,50.0025
268,52.3382,50.2972
269,52.3382,50.5398
270,50.1944,50.5398
271,50.1944,50.9049
272,50.1944,51.1119
273,50.1944,51.3184
274,48.5625,51.2584
275,55.4623,51.3832
276,48.5625,51.3179
277,48.5625,51.1664
278,49.9329,51.0698
279,50.1944,50.9838
280,45.0,50.8221
281,45.0,50.5286
282,39.8056,50.1651
283,39.7241,49.6646
284,38.9143,48.8677
285,38.9143,48.4292
286,37.7182,47.8459
287,37.7182,47.1855
288,37.3249,46.7834
289,39.7241,46.2734
290,39.7241,45.9632
291,39.7241,45.4526
292,42.6733,45.1469
293,45.0,44.851
294,45.0,44.556
295,45.0,44.3463
296,45.0,44.137
297,41.4375,43.7837
298,40.0671,43.3757
299,45.0,43.2324
300,45.0,42.8249
301,45.0,42.6826
302,45.0,42.5405
303,45.0,42.3451
304,45.0,42.14
305,45.0,42.14
306,45.0,42.14
307,39.9377,42.1453
308,45.0,42.3571
309,41.4375,42.4582
310,45.0,42.7024
311,41.4375,42.8508
312,41.4375,42.999
313,43.6987,43.2532
314,41.4375,43.3216
315,45.0,43.5327
316,39.8056,43.5359
317,42.6733,43.5359
318,40.9349,43.3731
319,42.6733,43.2799
320,42.6733,43.1866
321,45.0,43.1866
322,39.8056,43.1215
323,41.4375,43.1762
324,34.5377,42.7613
325,35.7825,42.3937
