s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,45.0,45.0
1,45.0,45.0
2,49.1297,46.3755
3,49.1297,47.0649
4,52.6751,48.1858
5,49.1297,48.3438
6,49.1297,48.4565
7,52.6751,48.9843
8,49.1297,49.0005
9,52.6751,49.3686
10,49.1297,49.3468
11,45.0,48.9843
12,58.2825,49.6927
13,59.8724,50.4129
14,58.2825,50.9379
15,45.0,50.5643
16,45.0,50.2346
17,45.0,49.9413
18,45.0,49.6789
19,45.0,49.4427
20,45.0,49.2291
21,45.0,49.0349
22,45.0,48.8577
23,45.0,48.6953
24,52.0181,48.8297
25,45.0,48.8297
26,52.0181,49.1133
27,45.0,48.9465
28,58.2825,49.3116
29,58.2825,49.5341
30,58.2825,49.9016
31,50.9443,49.9755
32,45.0,49.6638
33,58.2825,50.0323
34,50.9443,49.9618
35,58.2825,50.3314
36,58.2825,50.8697
37,58.2825,50.8697
38,58.2825,50.8073
39,58.2825,50.8073
40,59.8724,51.4085
41,59.8724,52.0106
42,58.2825,52.5496
43,58.2825,53.088
44,58.2825,53.6253
45,58.2825,54.1613
46,45.0,54.1613
47,45.0,54.1613
48,58.2825,54.6955
49,50.9443,54.652
50,45.0,54.652
51,45.0,54.3727
52,45.0,54.3727
53,45.0,53.8368
54,45.0,53.2994
55,45.0,52.7608
56,45.0,52.5207
57,58.2825,53.0603
58,50.9443,52.7608
59,49.1297,52.6867
60,49.1297,52.3136
61,45.0,51.7742
62,45.0,51.2348
63,45.0,50.6956
64,45.0,50.1571
65,50.9443,49.8002
66,50.9443,49.4449
67,50.9443,49.1523
68,58.2825,49.1523
69,45.0,48.6202
70,52.0181,48.3736
71,52.0181,48.657
72,59.8724,49.2489
73,45.0,48.7172
74,45.0,48.4768
75,45.0,48.4768
76,45.0,48.4768
77,45.0,48.4768
78,45.0,48.4768
79,45.0,48.4768
80,45.0,48.4768
81,49.1297,48.6438
82,45.0,48.1144
83,45.0,47.8745
84,50.9443,47.9477
85,45.0,47.7809
86,60.7148,48.401
87,60.7148,49.0254
88,52.0181,49.3104
89,60.7148,49.939
90,60.7148,50.3286
91,59.0362,50.6549
92,59.0362,50.9824
93,58.2825,50.9824
94,50.9443,51.2245
95,50.9443,51.1805
96,58.2825,51.4348
97,45.0,50.8316
98,45.0,50.8316
99,45.0,50.8316
100,45.0,50.8316
101,45.0,50.8316
102,45.0,50.8316
103,45.0,50.8316
104,49.1297,50.9994
105,45.0,50.9994
106,45.0,50.8316
107,49.1297,50.9994
108,50.2696,51.2135
109,49.1297,51.1392
110,53.4434,51.4829
111,49.1297,51.0161
112,49.0651,50.5489
113,53.4434,50.6068
114,50.9443,50.218
115,50.1944,49.8009
116,49.0651,49.4039
117,45.0,48.8451
118,45.0,48.3171
119,45.0,48.078
120,45.0,47.8389
121,48.5625,47.4574
