s_idx,Peak_dist,Peak_Intensity,lambda,theta_deg,href
0,8.94427190999916,7.033628162312096,286.2167011199731,63.43494882292201,83.0914052674697
1,8.94427190999916,7.028103996290042,286.2167011199731,63.43494882292201,84.11188408958107
2,8.94427190999916,6.960913836194318,286.2167011199731,63.43494882292201,84.48326627818577
3,8.94427190999916,6.884544287651566,286.2167011199731,63.43494882292201,85.66327462169083
4,8.94427190999916,6.694031476305743,286.2167011199731,63.43494882292201,88.27223481659951
5,10.0,6.636859874036227,281.18058426664425,61.73813914805133,88.7456095950138
6,10.0,6.609417554009726,277.58335794283795,60.51032700520215,89.07022530542045
7,10.0,6.705200513009887,274.8854381999832,59.5838066897889,88.60748819250327
8,10.0,6.695722174605011,272.78705617776285,58.861192122603754,88.57950539644662
9,10.0,6.65189098009161,271.10835055998655,58.282525588538995,88.52519412998456
10,10.0,6.687037950783813,269.7348641454423,57.809049865152254,89.0331052580792
11,10.0,6.683472210972466,268.5902921333221,57.414673294074795,88.32757140825329
12,10.0,6.754343893003359,267.62180812306656,57.081220854045974,88.05851547009229
13,10.0,6.763108996705454,266.79167897141895,56.79566004729894,87.51310038494448
14,10.0,6.762568524960797,266.0722337066577,56.54841095908042,86.99630157969747
15,10.0,6.77327797394974,265.44271909999156,56.332278717348046,86.59879620486151
16,10.0,6.739975511932784,264.8872650352862,56.141757471003686,85.40548004048816
17,8.48528137423857,6.808399636351975,266.93235549478476,55.52805073943096,84.48037084924066
18,8.48528137423857,6.8180557020420895,268.7621732743361,54.97579534738162,84.00927958436594
19,8.48528137423857,6.852869160269283,270.4090092759323,54.47655679018154,83.13938057354073
20,8.48528137423857,6.819961131205089,271.89900375356694,54.02331423753162,81.92478240287792
21,8.48528137423857,6.781957529525939,273.2535441877803,53.61018963748915,80.0
22,8.48528137423857,6.671773054050164,274.4902984972794,53.2322334357569,78.89700079300364
23,8.48528137423857,6.559602427566288,275.6239899476536,52.88525455759137,78.05837200150125
24,8.48528137423857,6.400340691168488,276.6669860819979,52.56568495582566,78.47585092503559
25,18.439088914585774,6.361480365243115,270.7717377573566,51.65305488851641,79.66180975448613
26,18.439088914585774,6.405460599129939,264.87648943271523,50.74116499039279,79.55537805825722
27,7.211102550927978,6.378621407610244,267.6281464112822,50.465290829610154,79.40559914073025
28,7.211102550927978,6.388683249450415,270.37980338984914,50.19121506691349,79.06502943801117
29,18.439088914585774,6.377750237305502,264.4845550652078,49.289306428805354,78.9266965029244
30,18.439088914585774,6.3066381094864195,259.79797478536545,48.78528823661082,77.39048654962212
31,18.439088914585774,6.35101968718833,255.111394505523,48.28007721619115,76.94171476388675
32,10.0,6.437016748475126,255.11139450552298,47.62924475871407,75.9562017787169
33,10.0,6.476556618147693,255.11139450552298,46.97567967308088,75.71450661017161
34,12.806248474865697,6.507847210439171,252.86749111421963,46.39005653527755,75.51573755584985
35,12.806248474865697,6.55050363840095,250.6235877229163,45.80401933598191,74.93475504538216
36,12.806248474865697,6.628308936515956,248.37968433161288,45.21805822453079,75.56332242038098
37,12.806248474865697,6.72012021505206,246.13578094030953,44.63266296876005,76.05501703246256
38,12.806248474865697,6.738719287629007,243.8918775490062,44.04832050398314,75.96547427255604
39,12.806248474865697,6.642438807838268,241.64797415770278,43.46551251731665,74.93676411642986
40,10.0,6.580029418351712,241.64797415770278,42.8129844601365,74.38087852220903
41,10.0,6.601450126866763,241.64797415770278,42.16272185332225,72.95420774738504
42,7.211102550927978,6.578671828187451,243.78034344881823,42.601554742696415,72.41711574209212
43,7.211102550927978,6.653400869607329,245.9127127399337,43.04430418131887,72.0
44,7.211102550927978,6.629445756535345,248.04508203104916,43.4908085745535,71.44517008806137
45,7.211102550927978,6.526820079903222,250.1774513221646,43.94089628370346,71.0
46,8.48528137423857,6.53490940484341,250.17745132216464,43.94089628370346,70.4455174917454
47,8.48528137423857,6.757199114999151,250.17745132216464,43.94089628370346,70.00428990267423
48,8.48528137423857,6.935020259249703,250.17745132216464,43.94089628370346,69.43992374553915
49,8.48528137423857,6.980514602439408,250.17745132216464,43.94089628370346,69.0
50,8.48528137423857,7.005955859151569,256.6919873342574,44.12236675122131,69.0
51,8.48528137423857,6.9610921086480815,263.20652334635025,44.30373113606598,69.0
52,8.48528137423857,6.891620568215518,261.07415405523477,43.852491753294096,68.5625
53,8.48528137423857,6.813433944104134,258.94178476411935,43.40466636726597,67.5
54,11.313708498984761,6.895881090070037,262.43933184314955,43.58478292010791,67.0
55,11.313708498984761,6.947678095400033,265.93687892217974,43.764837486549766,66.4375
56,11.313708498984761,6.966661004631145,269.43442600121,43.94481588188827,66.0
57,11.313708498984761,6.957033059670801,268.2453928003978,44.27461906085927,65.99193156071979
58,11.313708498984761,6.838474771016516,267.0563595995856,44.60353540428361,65.56671772941324
59,11.313708498984761,6.644948019380116,268.1112297900768,44.860683095721356,65.0
60,7.211102550927978,6.538409937687236,274.315458204746,44.66685091881305,64.50009539257722
61,7.211102550927978,6.450525867658463,280.51968661941527,44.47221432453654,64.0
62,11.313708498984761,6.450197839262466,281.5745568099064,44.73031569546404,63.0
63,11.313708498984761,6.6135048710606235,282.6294270003976,44.98794547439367,62.83230304684759
64,11.313708498984761,6.716435805415234,283.6842971908888,45.245063402427085,62.950764526039535
65,11.313708498984761,6.75031224403093,282.4952639900766,45.572018225344344,61.96968850194754
66,11.313708498984761,6.599079714797548,281.30623078926436,45.897758973105724,62.0
67,8.48528137423857,6.48352887831764,279.1738614981489,45.447586855105534,61.489719159334925
68,8.48528137423857,6.527617559394189,277.04149220703346,45.0,60.93376070040175
69,8.48528137423857,6.608280814354212,274.909122915918,44.55519273929281,61.64903982853373
70,8.48528137423857,6.689696894639295,272.7767536248026,44.1133516422196,61.56487501426535
71,8.48528137423857,6.683619157025787,272.7767536248026,44.1133516422196,61.6487550904617
72,8.48528137423857,6.656693986724783,272.7767536248026,44.1133516422196,62.032068579350955
73,8.48528137423857,6.6665344182404365,272.7767536248026,44.1133516422196,62.01175470470947
74,8.48528137423857,6.655215303670034,272.7767536248026,44.1133516422196,61.78474244550581
75,10.0,6.600318117169835,270.9487978925522,43.78899641012506,61.00090946489783
76,12.806248474865697,6.458189498901905,266.87693876899834,44.04119776046251,61.012115011204244
77,12.806248474865697,6.507749436514186,262.8050796454446,44.29404520428742,60.631216023046406
78,12.806248474865697,6.460629845159527,258.7332205218908,44.547501688764456,59.41094438878301
79,12.806248474865697,6.409948991645479,257.67835033139966,44.801529601076844,58.39927029466138
80,12.806248474865697,6.476332829639003,256.62348014090844,45.05609079928375,58.01291558281787
81,12.806248474865697,6.427667082058164,255.56860995041725,45.31114664437478,56.85758700677295
82,10.0,6.4701665151391055,256.75764315122944,44.98585328321027,55.94601807112597
83,10.0,6.633942218028761,257.94667635204166,44.65950494566281,55.642488155934416
84,10.0,6.663462931554353,259.1357095528538,44.33218158375361,54.90812059390619
85,10.0,6.718248350445171,255.17538452948796,44.45507480517418,53.94555627393509
86,10.0,6.7526440689605,251.2150595061221,44.57761929663865,53.601972392788454
87,10.0,6.810223049759173,252.40409270693428,44.250648980887604,52.907922087085566
88,10.0,6.918199946361089,253.59312590774647,43.92280866954135,53.0
89,10.0,7.009791653619646,254.78215910855866,43.59418107490803,52.995513945270915
90,10.0,7.023225902799295,255.97119230937088,43.26485013539225,52.33532253069236
91,10.0,7.006826654111216,257.16022551018307,42.93490089229509,52.0
92,10.0,6.985015938444024,255.33226977793268,42.60441936234413,51.691203885632845
93,10.0,6.943805129084222,253.50431404568226,42.27349240641337,50.94468267174595
94,10.0,6.923334071587836,251.67635831343185,41.94220759492047,50.87872956434609
95,10.0,6.858854979754955,249.84840258118143,41.610653070413164,50.16578340084013
96,8.48528137423857,6.830000821567911,249.84840258118143,41.610653070413164,50.0
97,8.48528137423857,7.004948556074302,249.84840258118143,41.610653070413164,49.51672516690394
98,8.48528137423857,7.066837095307368,249.84840258118143,41.610653070413164,48.408345981364285
99,8.48528137423857,7.078190372178743,249.84840258118143,41.610653070413164,47.98542573268804
100,8.48528137423857,7.067243631580012,251.67635831343185,41.94220759492047,47.89986161898791
101,8.48528137423857,7.006796084986004,255.7482174369856,41.689834716731994,48.0
102,8.48528137423857,6.977094538313746,259.8200765605394,41.43848101898367,47.997689079868344
103,8.48528137423857,6.9280921734789755,263.8919356840932,41.188178800195516,48.0
104,8.48528137423857,6.8697732943881835,267.96379480764693,40.93895944724924,47.14720912595935
105,8.48528137423857,6.904499091030028,272.0356539312007,40.69085342060438,47.45846113874646
106,8.48528137423857,6.90903189771848,276.1075130547545,40.443890241309916,47.0
107,8.48528137423857,6.906012576821327,277.93546878700494,40.771248377499816,46.99349723949286
108,8.48528137423857,6.996234679063763,279.76342451925535,41.098649268344204,46.321997478541256
109,8.48528137423857,7.027899371741387,281.59138025150577,41.426007404534104,45.90989159769272
110,8.48528137423857,7.059592316019183,283.4193359837562,41.75323734373037,46.0
111,8.48528137423857,7.017000426634894,285.2472917160066,42.08025384424128,46.0
112,8.48528137423857,7.017884973532405,287.075247448257,42.40697199791582,45.5
113,8.48528137423857,6.97601023319657,288.90320318050743,42.733307361736244,45.0
114,10.0,6.9437764802706745,288.90320318050743,42.733307361736244,44.9375
115,8.48528137423857,6.876098629298863,290.7311589127578,43.05917608760266,45.0
116,8.48528137423857,6.777697001224901,292.5591146450082,43.3844950498159,45.0625
117,8.48528137423857,6.656855995921892,294.3870703772586,43.70918196978104,44.5
118,8.48528137423857,6.5470679435027135,296.21502610950904,44.03315553747418,44.0
119,11.313708498984761,6.536414778330981,295.0259929086969,44.356335529237484,44.00393757155001
120,11.313708498984761,6.618312401577225,293.83695970788466,44.67864292149383,44.0
121,11.313708498984761,6.588571132335223,290.8199707748221,44.67864292149383,43.50394691934696
122,11.313708498984761,6.479955206510307,287.80298184175945,44.67864292149383,42.9253176425051
123,11.313708498984761,6.303085724477148,284.78599290869687,44.67864292149383,43.0
124,12.806248474865697,6.24367358882063,280.7141337851431,44.93050723107032,42.98727652173435
125,10.0,6.3968850858622694,278.88617805289266,44.60821811220368,43.0
126,10.0,6.382375776961436,277.05822232064224,44.28499138549822,43.0625
127,10.770329614269007,6.2392242717500634,274.4978679030569,45.120974034959026,43.0
128,8.48528137423857,6.336347851415192,274.4978679030569,45.120974034959026,42.5
129,8.48528137423857,6.469878388267074,274.4978679030569,45.120974034959026,42.0
130,8.48528137423857,6.5418045467186445,274.4978679030569,45.120974034959026,41.9360990091254
131,8.48528137423857,6.510371856666569,274.4978679030569,45.120974034959026,42.0
132,8.48528137423857,6.452142592164048,274.4978679030569,45.120974034959026,42.0
133,8.48528137423857,6.413087322777399,274.4978679030569,45.120974034959026,42.06622655052307
134,8.48528137423857,6.189531259621947,274.4978679030569,45.120974034959026,42.0
135,8.48528137423857,6.133175999157081,274.4978679030569,45.120974034959026,41.5
136,10.0,6.202109664449407,272.66991217080647,44.793841668329705,41.0
137,11.661903789690601,6.258583821000431,269.38268399785255,45.345622078177776,41.0
138,10.0,6.392165411145413,267.55472826560214,45.01675313637802,41.0
139,10.0,6.687437650687745,267.55472826560214,45.01675313637802,41.0
140,10.0,6.727734008938211,265.7267725333517,44.686797496091174,41.0
141,10.0,6.71709881750392,263.8988168011013,44.35583771529597,41.0
142,10.0,6.665825762268258,262.0708610688509,44.02395792681485,41.0
143,10.0,6.550258790662473,260.2429053366005,43.691243719132025,41.0625
144,14.142135623730951,6.386316941475106,258.4327119767629,43.691243719132025,41.0
145,14.142135623730951,6.447572485859121,256.6225186169254,43.691243719132025,40.5
146,12.806248474865697,6.4415225951254875,255.56764842643418,43.43032982878453,39.9375
147,12.806248474865697,6.5889975616833985,254.51277823594302,43.16914989205104,40.0
148,12.806248474865697,6.516300637287975,253.45790804545183,42.90774697849064,40.0
149,12.806248474865697,6.466552056391913,253.4579080454518,42.389707238603336,40.0
150,12.806248474865697,6.440063072273873,251.21400465414845,42.462621589622685,40.0
151,11.661903789690601,6.4884519257324715,249.75473221344492,42.22942085685537,40.0
152,11.661903789690601,6.527855205920332,249.0278584580763,40.86021598590022,40.0
153,11.661903789690601,6.4895130235512735,245.74063028512236,40.294843202007556,40.0
154,10.0,6.3962163344325935,243.91267455287195,39.96371058591018,40.0
155,11.313708498984761,6.474472782644882,240.89568561980934,39.96371058591017,40.0
156,11.313708498984761,6.5447015838627225,237.87869668674674,39.96371058591017,40.0
157,11.313708498984761,6.558296059993268,234.86170775368413,39.96371058591017,40.0
158,11.313708498984761,6.606135982974133,231.84471882062152,39.96371058591017,40.0
159,11.313708498984761,6.678748301131121,228.82772988755892,39.96371058591017,40.0
160,11.313708498984761,6.765082336491592,225.8107409544963,39.96371058591017,40.0
161,11.313708498984761,6.816367396576551,224.62170775368412,40.294843202007556,40.0
162,11.313708498984761,6.8406645553841265,224.8919469935755,39.77769493900469,40.0
163,11.313708498984761,6.896491427029704,223.7029137927633,40.10623249705525,40.0
164,11.313708498984761,6.8621247844094535,222.51388059195105,40.43498823317449,40.0
165,11.313708498984761,6.773974771458372,221.32484739113886,40.76387571188285,40.0
