s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,53.588,53.588
1,50.6961,52.142
2,53.588,52.6244
3,55.6755,53.3872
4,52.6751,53.2446
5,52.6751,53.1496
6,52.6751,53.0817
7,52.6751,53.0308
8,49.1297,52.5979
9,52.6751,52.6056
10,50.2759,52.3937
11,47.7202,52.0049
12,49.6191,51.8211
13,53.588,51.9476
14,52.6751,51.9962
15,52.5342,52.0299
16,52.5342,52.0596
17,52.6751,52.0939
18,49.1297,51.9378
19,50.2759,51.8546
20,47.7202,51.6579
21,47.7202,51.4789
22,47.1716,51.2918
23,45.0,51.0306
24,48.7854,50.9406
25,45.0,50.5973
26,45.0,50.3697
27,47.9822,50.1447
28,46.6612,49.7841
29,47.5897,49.58
30,47.5897,49.376
31,49.5097,49.2492
32,48.7725,49.0928
33,46.2041,48.9755
34,46.2041,48.7163
35,47.1716,48.5917
36,48.7854,48.6344
37,50.2759,48.6608
38,49.1297,48.4828
39,50.2696,48.3869
40,49.1297,48.251
41,52.6751,48.2565
42,52.6751,48.2565
43,50.2696,48.3022
44,45.0,48.0909
45,45.0,47.982
46,45.0,47.8731
47,45.0,47.7861
48,45.0,47.7861
49,45.0,47.6344
50,45.0,47.6344
51,45.0,47.6344
52,52.6751,47.8218
53,48.7854,47.9071
54,49.1297,47.969
55,49.1297,48.0308
56,50.2696,48.0613
57,47.1716,47.997
58,45.0,47.9488
59,45.0,47.9006
60,42.8284,47.727
61,45.0,47.575
62,45.0,47.3631
63,39.7304,46.9884
64,39.7304,46.5671
65,37.3249,46.0971
66,37.3249,45.4849
67,40.8703,45.0124
68,40.8703,44.6349
69,45.0,44.6349
70,45.0,44.6349
71,40.8703,44.4687
72,45.0,44.4687
73,39.7241,44.2566
74,45.0,44.2566
75,47.7202,44.3661
76,45.0,44.3661
77,47.7202,44.1706
78,45.0,44.0189
79,52.6751,44.1577
80,49.1297,44.1577
81,49.1297,44.1126
82,49.1297,44.1908
83,49.1297,44.3566
84,45.0,44.3566
85,50.9443,44.6823
86,45.0,44.6823
87,45.0,44.6823
88,45.0,44.8942
89,45.0,45.1057
90,45.0,45.4112
91,45.0,45.7158
92,45.0,45.8809
93,45.0,46.0459
94,45.0,46.0459
95,45.0,46.0459
96,45.0,46.2106
97,45.0,46.2106
98,45.0,46.4201
99,45.0,46.4201
100,45.0,46.311
101,45.0,46.311
102,50.9443,46.4397
103,50.9443,46.6776
104,50.9443,46.6093
105,52.0181,46.7241
106,45.0,46.5584
107,45.0,46.3928
108,45.0,46.2271
109,45.0,46.2271
110,45.0,45.9895
111,42.6733,45.8964
112,45.0,45.8964
113,45.0,45.8964
114,42.8284,45.8094
115,42.6733,45.7162
116,42.2798,45.6073
117,42.8284,45.5203
118,41.2146,45.3688
119,41.2146,45.2172
120,41.2146,45.0654
121,42.6733,44.9719
122,42.6733,44.8784
123,45.0,44.8784
124,45.0,44.8784
125,45.0,44.8784
126,42.6733,44.7849
127,45.0,44.5479
128,45.0,44.3113
129,45.0,44.0752
130,52.3382,44.0876
131,46.3013,44.1397
132,46.3013,44.1918
133,45.0,44.1918
134,45.0,44.1918
135,45.0,44.1918
136,45.0,44.2851
137,45.0,44.2851
138,39.0557,44.0476
139,45.0,44.1348
140,52.0181,44.5065
141,54.2175,44.9799
142,52.0181,45.3475
143,59.0362,46.0476
144,50.9443,46.4395
145,50.9443,46.8313
146,45.0,46.9249
147,50.9443,47.2583
148,50.9443,47.4982
149,50.9443,47.7383
150,49.0651,47.9025
151,50.9443,48.2355
152,59.0362,48.7938
153,55.4623,49.2152
154,50.0623,49.4198
155,45.0,49.1232
156,45.0,49.0708
157,45.0,49.0184
158,45.0,49.0184
159,45.0,49.0184
160,45.0,49.0184
161,45.0,49.0184
162,50.0623,49.2231
163,52.3382,49.7515
164,54.2175,50.1227
165,54.2175,50.2112
166,49.9329,50.0384
167,45.0,49.7556
168,47.3818,49.2917
169,54.2175,49.423
170,50.0623,49.3874
171,50.0623,49.5911
172,47.3818,49.4474
173,54.2175,49.5787
174,52.0181,49.622
175,52.0181,49.7412
176,47.3818,49.5974
177,52.0181,49.3211
178,52.0181,49.1841
179,52.0181,49.2627
180,52.0181,49.5446
181,45.0,49.5446
182,45.0,49.5446
183,39.0557,49.3133
184,34.5377,48.9145
185,39.9377,48.7142
186,40.0671,48.5184
187,45.0,48.3128
188,41.4375,47.8721
189,41.4375,47.356
190,45.0,46.9839
191,45.0,46.7836
192,45.0,46.7836
193,45.0,46.6868
194,41.4375,46.1722
195,45.0,45.9671
196,41.4375,45.6181
197,41.4375,45.3772
198,39.0557,44.7696
199,45.0,44.4882
200,47.3818,44.3039
201,45.0,44.2077
202,45.0,43.928
203,45.0,43.6491
204,45.0,43.3712
205,45.0,43.0943
206,40.9349,42.931
207,45.0,42.931
208,45.0,43.1694
209,45.0,43.5838
210,39.9377,43.5838
211,39.9377,43.5787
212,45.0,43.5787
213,52.0181,43.9989
214,52.0181,44.4202
215,52.0181,44.6994
216,45.0,44.6994
217,45.0,44.6994
218,45.0,44.6994
219,41.4375,44.6994
220,45.0,44.6994
221,45.0,44.8426
222,45.0,44.9857
223,52.0181,45.5032
224,45.0,45.5032
225,45.0,45.4073
226,45.0,45.4073
227,45.0,45.4073
228,52.0181,45.6879
229,52.0181,45.969
230,39.9377,45.7663
231,45.0,45.9295
232,45.0,45.9295
233,50.0623,46.1332
234,45.0,46.1332
235,46.5899,46.3996
236,45.0,46.6014
237,45.0,46.6014
238,45.0,46.3201
239,45.0,46.0393
240,45.0,45.759
241,45.0,45.759
242,45.0,45.759
243,50.9443,45.9969
244,50.9443,46.3775
245,49.1297,46.5435
246,45.0,46.5435
247,49.1297,46.7094
248,47.1716,46.5158
249,45.0,46.5158
250,45.0,46.5158
251,45.0,46.5158
252,46.4805,46.5753
253,48.7854,46.4466
254,52.6751,46.4725
255,47.3267,46.7668
256,45.0,46.7668
257,45.0,46.7668
258,45.0,46.564
259,47.3267,46.6573
260,45.0,46.5935
261,47.3267,46.6869
262,45.0,46.6869
263,46.3013,46.739
264,41.4375,46.5972
265,45.0,46.5972
266,45.0,46.5972
267,41.4375,46.4552
268,45.0,46.2172
269,48.5625,46.1224
270,45.0,45.9569
271,45.0,45.9569
272,45.0,45.7915
273,41.4375,45.5621
274,40.1633,45.3691
275,42.8706,45.2837
276,40.1633,45.0904
277,40.1633,44.8374
278,36.6504,44.3538
279,38.6123,43.7945
280,36.6504,43.3682
281,39.3856,43.1427
282,36.6504,42.8085
283,40.1633,42.6139
284,39.8056,42.312
285,39.8056,42.103
286,40.9349,41.847
287,42.6733,41.7536
288,38.9526,41.4589
289,39.6902,41.3887
290,39.8056,41.1802
291,34.5377,40.762
292,34.5377,40.4861
293,34.5377,40.067
294,39.9377,39.7252
295,45.0,39.7252
296,45.0,39.7252
297,45.0,39.7252
298,45.0,39.8674
299,45.0,40.061
300,45.0,40.146
301,35.0084,39.9393
302,45.0,40.1333
303,45.0,40.4688
304,45.0,40.7258
305,45.0,41.0615
306,45.0,41.2876
307,45.0,41.6233
308,34.5377,41.3989
309,30.9638,41.05
310,30.9638,40.6995
311,30.9638,40.3014
312,30.9638,39.8308
313,37.6618,39.7783
314,30.9638,39.4276
315,30.9638,39.0708
316,31.7175,38.9579
317,30.9638,38.8149
318,30.9638,38.6716
319,34.5377,38.4506
320,30.9638,37.8801
321,34.5377,37.4544
322,34.5377,37.0297
323,30.9638,36.4614
324,45.0,36.4614
