s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,59.8724,59.8724
1,45.0,52.4362
2,45.0,49.9069
3,45.0,48.6544
4,45.0,47.9096
5,45.0,47.4163
6,45.0,47.0658
7,45.0,46.804
8,45.0,46.6011
9,45.0,46.4391
10,45.0,46.3069
11,45.0,46.1969
12,45.0,46.104
13,45.0,46.0244
14,45.0,45.9556
15,45.0,45.8954
16,45.0,45.8424
17,45.0,45.7952
18,50.9443,46.0668
19,50.9443,46.3114
20,58.2825,46.8713
21,58.2825,47.3837
22,50.7801,47.5331
23,50.7801,47.6699
24,58.2825,48.0913
25,58.2825,48.0315
26,59.8724,48.6233
27,59.8724,49.2184
28,59.8724,49.8162
29,59.8724,50.4164
30,58.2825,50.9557
31,59.8724,51.5585
32,65.1182,52.3639
33,59.8724,52.9692
34,45.0,52.9692
35,45.0,52.9692
36,49.1297,53.1353
37,49.1297,53.3009
38,45.0,53.3009
39,45.0,53.3009
40,45.0,53.3009
41,45.0,53.3009
42,49.1297,53.4661
43,49.1297,53.3922
44,45.0,53.1528
45,45.0,52.6123
46,65.1182,52.8795
47,65.1182,53.4575
48,57.0511,53.7164
49,45.0,53.1724
50,65.1182,53.4433
51,57.0511,53.328
52,57.0511,53.2129
53,57.0511,53.0979
54,58.2825,53.0335
55,58.2825,53.0335
56,45.0,52.424
57,45.0,51.6129
58,45.0,51.0059
59,45.0,51.0059
60,45.0,51.0059
61,45.0,50.837
62,45.0,50.6679
63,45.0,50.6679
64,45.0,50.6679
65,45.0,50.6679
66,45.0,50.6679
67,49.1297,50.6679
68,45.0,50.4985
69,45.0,50.4985
70,45.0,50.4985
71,59.8724,50.301
72,45.0,49.5031
73,45.0,49.0133
74,58.2825,49.5516
75,58.2825,49.2974
76,52.0181,49.0955
77,58.2825,49.1436
78,58.2825,49.1917
79,50.9443,48.8984
80,45.0,48.3647
81,45.0,48.3647
82,49.1297,48.5325
83,45.0,48.5325
84,49.1297,48.7003
85,52.6751,49.0117
86,47.7202,49.1219
87,45.0,49.1219
88,49.1297,49.2893
89,50.2696,49.5028
90,45.0,49.5028
91,45.0,49.5028
92,40.8703,49.1718
93,45.0,49.1718
94,45.0,49.1718
95,45.0,49.1718
96,45.0,48.5783
97,58.2825,49.1109
98,50.9443,49.3521
99,45.0,48.8192
100,45.0,48.2882
101,47.3267,48.0986
102,47.3267,47.6645
103,45.0,47.1391
104,45.0,46.9002
105,45.0,46.9002
106,49.0651,47.0638
107,58.2825,47.4222
108,57.0511,47.9026
109,49.0651,47.9
110,53.4434,47.9306
111,45.0,47.8207
112,58.2825,48.3503
113,58.2825,48.7147
114,58.2825,49.0342
115,45.0,49.0342
116,45.0,49.0342
117,45.0,49.1984
118,52.0181,49.4833
119,45.0,49.4833
120,45.0,49.4833
121,45.0,49.4833
122,58.2825,49.4833
123,58.2825,49.777
124,58.2825,50.3134
125,49.1297,50.4806
126,49.1297,50.5539
127,52.6751,50.7717
128,53.4434,51.1141
129,50.9443,51.3542
130,49.1297,51.5202
131,52.6751,51.6668
132,49.1297,51.2975
133,49.1297,50.9775
134,45.0,50.814
135,50.9443,50.7126
136,50.9443,50.9524
137,59.0362,50.9819
138,45.0,50.4478
139,52.0181,50.1979
140,54.2175,50.5696
141,50.9443,50.8088
142,49.0651,50.9716
143,50.9443,50.9282
144,45.0,50.9282
145,45.0,50.9282
146,45.0,50.9282
147,45.0,50.3963
148,45.0,49.8653
149,45.0,49.3355
150,45.0,49.1696
151,45.0,49.0035
152,45.0,48.6947
153,45.0,48.3554
154,45.0,48.116
155,45.0,47.9496
156,45.0,47.641
157,45.0,47.4746
158,39.0557,47.0724
159,45.0,47.0724
160,40.9349,46.6702
161,40.9349,46.2676
162,45.0,45.7192
163,43.6987,45.6669
164,42.6733,45.2931
165,39.7241,44.7179
166,40.6269,44.3061
167,41.2146,43.992
168,41.2146,43.6047
169,40.6922,43.4322
170,39.2967,43.204
171,40.6922,43.0313
172,41.2146,42.8796
173,42.8284,42.7925
174,45.0,42.7925
175,45.0,42.7925
176,45.0,42.7925
177,45.0,42.7925
178,47.3267,42.8852
179,45.0,42.8852
180,45.0,42.8852
181,45.0,42.8852
182,50.1944,43.0908
183,50.9443,43.5645
184,52.3382,43.8547
185,52.3382,44.3096
186,45.0,44.4732
187,52.0181,44.7531
188,52.0181,45.0864
189,59.0362,45.7287
190,59.0362,46.4944
191,59.0362,47.2285
192,50.9443,47.6234
193,45.0,47.7758
194,45.0,47.9485
195,45.0,48.1754
196,42.6733,48.2538
197,45.0,48.405
198,42.6733,48.3988
199,42.6733,48.3055
200,42.8284,48.2183
201,42.6733,48.1248
202,41.2146,47.9731
203,41.2146,47.7266
204,41.2146,47.5744
205,39.7304,47.363
206,39.7304,47.1511
207,42.6733,46.8445
208,39.7304,46.389
209,45.0,46.0907
210,45.0,45.793
211,45.0,45.793
212,45.0,45.5086
213,50.9443,45.4657
214,45.0,44.9161
215,50.1944,44.5802
216,45.0,44.0398
217,50.1944,44.0105
218,45.0,44.0105
219,45.0,44.0105
220,45.0,44.0105
221,45.0,44.104
222,45.0,44.104
223,45.0,44.1975
224,45.0,44.2911
225,45.0,44.3784
226,45.0,44.4719
227,49.0651,44.7865
228,49.0651,45.1013
229,49.0651,45.416
230,49.0651,45.7894
231,50.9443,46.2371
232,50.9443,46.5682
233,52.0181,47.0579
234,58.2825,47.5813
235,45.0,47.5813
236,45.0,47.5813
237,52.0181,47.8632
238,52.0181,47.9062
239,52.0181,48.1882
240,45.0,47.9792
241,45.0,47.9792
242,45.0,47.7701
243,45.0,47.7701
244,50.0623,47.9739
245,45.0,47.9739
246,55.4623,48.3924
247,45.0,48.3924
248,48.5625,48.5358
249,45.0,48.5358
250,45.0,48.5358
251,39.8056,48.331
252,41.4375,48.0252
253,41.4375,47.7188
254,45.0,47.5544
255,40.9349,47.2273
256,39.0557,46.7498
257,45.0,46.5094
258,45.0,46.2264
259,45.0,45.7042
260,45.0,45.7042
261,45.0,45.7042
262,46.3013,45.4757
263,45.0,45.1952
264,45.0,44.9153
265,45.0,44.9153
266,49.9329,45.1129
267,46.3013,45.1653
268,45.0,45.1653
269,42.6733,44.869
270,46.3013,44.9213
271,43.7276,44.4597
272,43.7276,44.4087
273,43.7276,44.2153
274,45.0,44.2153
275,45.0,44.2153
276,45.0,44.4229
277,48.5625,44.7079
278,45.0,44.8505
279,50.1944,45.0577
280,48.5625,45.3628
281,50.1944,45.8065
282,50.1944,46.0142
283,48.5625,46.157
284,48.5625,46.2998
285,55.4623,46.7142
286,48.5625,46.8573
287,48.5625,46.9482
288,45.0,46.9482
289,45.0,46.9482
290,42.6733,46.8552
291,42.6733,46.564
292,42.6733,46.4185
293,45.0,46.4185
294,45.0,46.5117
295,45.0,46.4594
296,45.0,46.5104
297,45.0,46.5614
298,45.0,46.6124
299,45.0,46.6124
300,50.9443,46.8509
301,45.0,46.8509
302,45.0,46.7076
303,46.7882,46.7795
304,45.0,46.571
305,46.3013,46.4802
306,45.0,46.2718
307,45.0,46.0636
308,45.0,45.9206
309,45.0,45.7776
310,45.0,45.3657
311,45.0,45.2232
312,45.0,45.0808
313,46.3013,45.1329
314,46.3013,45.185
315,45.0,45.2781
316,45.0,45.3711
317,45.0,45.4641
318,45.0,45.4641
319,45.0,45.4641
320,45.0,45.4641
321,45.0,45.4641
322,45.0,45.4641
323,45.0,45.4641
324,45.0,45.4641
325,45.0,45.2276
326,45.0,45.2276
327,45.0,45.2276
328,41.4375,45.014
329,34.5377,44.6035
330,37.9819,44.2718
331,34.5377,43.8583
332,30.9638,43.3086
333,30.9638,42.755
334,30.9638,42.1977
335,31.7175,41.666
336,39.8056,41.4547
337,30.9638,40.8913
338,30.9638,40.2734
339,35.7825,39.846
340,39.8056,39.6349
341,31.7175,39.0974
342,30.9638,38.5294
343,39.0557,38.2888
344,39.8056,38.0793
345,39.8056,37.8702
346,42.6733,37.7775
347,39.7241,37.5659
348,36.6504,37.23
349,39.8056,37.023
350,40.9349,36.8619
351,39.0557,36.6257
352,46.3013,36.6758
353,50.1944,37.0124
354,45.0,37.4338
355,45.0,37.7163
356,45.0,38.1396
357,39.8056,38.4967
358,41.4375,38.9191
359,41.4375,39.3403
360,37.9819,39.5908
361,37.9819,39.5168
362,34.5377,39.6575
363,34.5377,39.7979
364,37.9819,39.8864
365,41.4375,39.9524
366,40.1633,40.289
367,37.7232,40.555
368,37.7232,40.5014
369,37.7232,40.4176
370,36.6504,40.2908
371,36.6504,40.0483
372,36.6504,39.9246
373,36.6504,39.9246
374,38.9526,39.8902
375,39.8056,39.8447
376,39.8056,39.8749
377,30.9638,39.2635
378,34.5377,38.6444
379,39.9377,38.4427
380,34.5377,38.0249
381,39.9377,37.8243
382,39.9377,37.8296
383,45.0,37.9702
384,45.0,38.111
385,39.9377,38.1896
386,39.9377,38.2683
387,39.9377,38.4851
388,39.9377,38.7017
389,39.9377,38.7803
390,45.0,38.9219
391,45.0,39.1149
392,45.0,39.4065
393,45.0,39.6985
394,45.0,39.9909
395,45.0,40.3266
396,45.0,40.6625
397,45.0,40.9984
398,45.0,41.3342
399,45.0,41.5778
400,45.0,41.7872
401,45.0,41.9967
402,45.0,42.5508
403,39.9377,42.7639
404,39.9377,42.7639
405,39.9377,42.9763
406,39.9377,42.9763
407,39.9377,42.9763
408,37.9819,42.6955
409,41.4375,42.5525
410,41.4375,42.6126
411,40.1633,42.6217
412,40.1633,42.6307
413,40.1633,42.6397
414,41.4375,42.6998
415,41.4375,42.5569
416,41.4375,42.414
417,41.4375,42.2712
418,41.4375,42.1284
419,45.0,42.1284
420,41.4375,41.9857
421,37.9819,41.7048
422,34.5377,41.2879
423,34.5377,40.8704
424,34.5377,40.4524
425,34.5377,40.0341
426,34.5377,39.6157
427,34.5377,39.1973
428,34.5377,38.9809
429,45.0,39.183
430,35.0084,38.985
431,45.0,39.1873
432,45.0,39.39
433,45.0,39.6718
434,35.0084,39.4131
435,34.5377,39.1353
436,34.5377,38.9087
437,34.5377,38.6819
438,39.9377,38.6728
439,39.9377,38.6123
440,39.9377,38.5518
441,39.9377,38.4914
442,34.5377,38.2132
443,39.9377,38.1528
444,39.9377,37.951
445,45.0,38.0924
446,45.0,38.3737
447,45.0,38.7943
448,45.0,39.2154
449,45.0,39.6367
450,39.9377,39.8542
451,39.9377,40.0714
452,34.5377,40.0714
453,34.5377,40.0714
454,34.5377,39.6506
455,34.5377,39.6318
456,34.5377,39.211
457,39.9377,39.008
458,34.5377,38.5879
459,34.5377,38.5691
460,39.9377,38.7865
461,39.9377,39.0039
462,39.9377,39.221
463,45.0,39.4238
464,45.0,39.6269
465,45.0,39.8303
466,45.0,40.034
467,45.0,40.4548
468,45.0,40.6588
469,45.0,40.8631
470,45.0,40.8631
471,45.0,40.8631
472,45.0,40.8631
473,45.0,40.8631
474,45.0,40.8631
475,45.0,41.0675
476,45.0,41.2721
477,45.0,41.6927
478,45.0,42.1124
