s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,47.3558,47.3558
1,52.5342,49.945
2,49.1297,49.6725
3,45.0,48.5039
4,45.0,47.8013
5,45.0,47.333
6,49.1297,47.5906
7,49.1297,47.7836
8,52.6751,48.3272
9,49.1297,48.4078
10,52.6751,48.7962
11,50.2696,48.9195
12,45.0,48.6175
13,45.0,48.3584
14,42.6733,47.9796
15,42.6733,47.6477
16,42.6733,47.3544
17,47.3387,47.3536
18,48.7854,47.4294
19,47.3387,47.4248
20,52.6751,47.6751
21,49.7312,47.769
22,48.7854,47.8135
23,50.2696,47.9163
24,50.2759,48.0112
25,52.6751,48.2245
26,52.6751,48.2301
27,50.9012,48.3013
28,52.6751,48.6094
29,49.1297,48.7752
30,45.0,48.7752
31,45.0,48.6094
32,47.3267,48.5368
33,47.3267,48.3221
34,47.3267,48.2495
35,45.0,47.9416
36,45.0,47.7298
37,45.0,47.7298
38,47.3267,47.8233
39,47.3267,48.0093
40,45.0,48.1018
41,45.0,48.1942
42,45.0,48.1005
43,45.0,47.9486
44,45.0,47.8548
45,45.0,47.5475
46,45.0,47.3576
47,40.8703,47.0415
48,45.0,46.83
49,45.0,46.6182
50,47.3267,46.4052
51,47.3267,46.1926
52,45.0,45.9568
53,45.0,45.6518
54,50.2696,45.697
55,45.0,45.697
56,45.0,45.697
57,45.0,45.6038
58,45.0,45.5106
59,45.0,45.4175
60,49.1297,45.5826
61,45.0,45.5826
62,45.0,45.5826
63,45.0,45.4894
64,49.1297,45.5613
65,49.1297,45.7265
66,49.1297,45.8918
67,49.1297,46.0571
68,49.1297,46.2226
69,49.1297,46.3881
70,45.0,46.3881
71,45.0,46.3881
72,45.0,46.5523
73,45.0,46.5523
74,45.0,46.5523
75,45.0,46.459
76,45.0,46.3658
77,45.0,46.3658
78,45.0,46.3658
79,45.0,46.1551
80,49.1297,46.3204
81,47.3267,46.4136
82,45.0,46.4136
83,52.6751,46.7196
84,52.6751,47.026
85,52.6751,47.1671
