s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,45.0,45.0
1,49.1297,47.0649
2,49.1297,47.7542
3,49.1297,48.0986
4,49.1297,48.3051
5,49.1297,48.4428
6,49.1297,48.541
7,49.1297,48.6147
8,49.1297,48.672
9,49.1297,48.7178
10,52.6751,49.077
11,52.6751,49.3767
12,52.6751,49.6305
13,52.6751,49.8481
14,52.6751,50.0368
15,49.1297,49.9799
16,52.6751,50.1387
17,49.1297,50.0825
18,49.0651,50.0288
19,58.2825,50.4376
20,50.9443,50.4618
21,58.2825,50.8149
22,50.9443,50.8205
23,45.0,50.5782
24,53.4434,50.6933
25,45.0,50.6933
26,45.0,50.5285
27,45.0,50.3635
28,49.0651,50.3609
29,50.2696,50.4068
30,49.1297,50.4068
31,65.1182,51.0283
32,53.4434,51.2028
33,57.0511,51.5221
34,57.0511,51.8417
35,53.4434,51.8729
36,49.1297,51.7293
37,52.5342,51.7236
38,49.1297,51.5799
39,52.5342,51.5742
40,52.5342,51.7121
41,52.5342,51.7064
42,52.5342,51.8443
43,52.5342,51.9848
44,49.1297,51.6163
45,57.0511,51.8625
46,65.1182,52.1236
47,58.2825,52.4202
48,59.0362,52.9854
49,58.2825,53.1811
50,58.2825,53.7155
51,59.8724,54.3121
52,59.8724,54.907
53,52.0181,55.0252
54,60.7148,55.4461
55,59.8724,55.8783
56,60.7148,55.7058
57,60.7148,55.9988
58,52.0181,55.7957
59,52.0181,55.5924
60,59.0362,55.8184
61,59.0362,56.2164
62,52.0181,56.1957
63,59.0362,56.5929
64,59.0362,56.8549
65,49.0651,56.7178
66,49.0651,56.5805
67,53.4434,56.617
68,52.6751,56.6226
69,53.4434,56.7938
70,49.0651,56.4743
71,58.2825,56.2034
72,49.0651,55.8336
73,58.2825,55.8033
74,50.9443,55.5075
75,50.9443,55.2115
76,45.0,54.618
77,65.1182,54.8228
78,53.4434,54.8806
79,53.4434,54.5871
80,53.4434,54.3277
81,65.1182,54.4984
82,65.1182,54.6698
83,65.1182,55.1946
84,65.1182,55.7218
85,65.1182,55.9643
86,59.8724,55.9983
87,60.7148,56.3532
88,59.8724,56.3872
89,52.0181,56.1005
90,52.0181,56.2191
91,52.0181,56.3375
92,52.0181,56.2796
93,52.0181,56.253
94,52.0181,56.1951
95,52.0181,56.3135
96,52.0181,56.0579
97,52.0181,56.1763
98,60.7148,56.2751
99,52.0181,56.3184
100,52.0181,56.3616
101,52.0181,56.6364
102,45.0,55.8332
103,45.0,55.4981
104,45.0,55.1612
105,52.0181,55.1029
106,60.7148,54.9294
107,60.7148,54.7565
108,58.2825,54.4864
109,58.2825,54.2177
110,58.2825,53.9503
111,59.0362,53.917
112,59.0362,53.8503
113,52.0181,53.5339
114,45.0,53.2541
115,45.0,52.9734
116,45.0,52.6918
117,60.7148,53.0421
118,59.0362,53.3268
119,59.0362,53.6119
120,59.0362,53.8973
121,59.0362,54.1831
122,59.0362,54.4691
123,59.0362,54.4017
124,59.0362,54.6878
125,64.9028,55.2071
126,58.2825,55.4633
127,59.0362,56.0274
128,59.0362,56.5884
129,59.0362,57.1458
130,59.0362,57.4296
131,58.2825,57.3312
132,58.2825,57.2328
133,59.0362,57.2633
134,59.0362,57.2939
135,59.0362,57.3244
136,53.4434,57.0979
137,49.0651,56.6968
138,49.0651,56.5794
139,50.1944,56.7798
140,50.1944,56.9792
141,50.1944,57.1777
142,45.0,56.5558
143,52.6751,56.2985
144,52.6751,56.0411
145,52.6751,55.7838
146,50.2696,55.4298
147,49.1297,55.0302
148,50.2696,54.6758
149,52.6751,54.4185
150,52.6751,53.9332
151,49.1297,53.5645
152,45.0,53.0026
153,45.0,52.4399
154,49.0651,52.0389
155,45.0,51.4765
156,49.0651,51.1065
157,45.0,50.5747
158,49.0651,50.1775
159,49.0651,49.7818
160,50.1944,49.433
161,52.3382,49.389
162,59.0362,49.783
163,52.3382,49.9146
164,49.0651,49.8691
165,49.0651,49.8237
166,45.0,49.6154
167,45.0,49.6154
168,50.9443,49.5459
169,58.2825,49.7669
170,52.0181,49.7405
171,52.0181,49.8109
172,52.0181,49.9274
173,52.0181,49.9978
174,59.0362,50.249
175,50.9443,50.1792
176,49.0651,50.1766
177,45.0,50.1766
178,49.0651,50.3396
179,49.0651,50.3396
180,49.0651,50.5024
181,50.9443,50.5782
182,58.2825,51.1094
183,52.3382,51.2414
184,58.2825,51.611
185,52.3382,51.6976
186,52.3382,51.6976
187,59.0362,51.6976
188,59.0362,51.9654
189,52.0181,52.0846
190,52.0181,52.2038
191,59.0362,52.7657
192,59.0362,53.327
193,52.0181,53.3702
194,58.2825,53.3702
195,49.0651,53.2515
196,50.1944,53.178
197,59.0362,53.4603
198,59.0362,53.7429
199,50.1944,53.3867
200,54.2175,53.519
201,59.0362,53.9204
202,59.0362,54.4806
203,59.0362,54.8813
204,59.0362,55.2816
205,52.3382,55.4119
206,52.3382,55.4676
207,59.0362,55.4978
208,59.0362,55.7673
209,59.0362,55.7976
210,50.0623,55.7069
211,45.0,55.4198
212,45.0,54.8603
213,52.0181,54.5766
214,52.0181,54.5766
215,52.0181,54.5766
216,52.0181,54.2931
217,45.0,53.731
218,52.0181,53.731
219,52.0181,53.4778
220,45.0,53.3171
221,45.0,53.1103
222,52.0181,52.8269
223,59.0362,52.8269
224,50.9443,52.8573
225,50.9443,52.7244
226,59.0362,52.7244
227,59.0362,52.7244
228,52.0181,52.4416
229,52.3382,52.1725
230,45.0,51.8776
231,49.0651,51.745
232,45.0,51.181
233,45.0,50.6178
234,39.9377,49.8576
235,45.0,49.653
236,39.9377,49.4538
237,45.0,49.4538
238,45.0,49.1692
239,45.0,48.8844
240,45.0,48.5996
241,45.0,48.3147
242,45.0,48.3147
243,45.0,48.0299
244,45.0,47.7451
245,45.0,47.7451
246,45.0,47.7451
247,45.0,47.4605
248,45.0,46.9044
249,45.0,46.6642
250,45.0,46.4241
251,45.0,45.8742
252,45.0,45.3288
253,45.0,45.0496
254,45.0,44.7588
255,45.0,44.7588
256,45.0,44.5966
257,45.0,44.5966
258,45.0,44.5966
259,45.0,44.7984
260,45.0,44.7984
261,45.0,45.0
262,37.6618,44.7093
263,39.9377,44.5073
264,39.9377,44.3052
265,45.0,44.3052
266,45.0,44.3052
267,45.0,44.3052
268,45.0,44.3052
269,45.0,44.3052
270,45.0,44.3052
271,45.0,44.3052
272,45.0,44.3052
273,45.0,44.3052
274,45.0,44.3052
275,45.0,44.3052
276,45.0,44.3052
277,45.0,44.3052
278,45.0,44.3052
279,45.0,44.3052
280,45.0,44.3052
281,45.0,44.3052
282,45.0,44.3052
283,45.0,44.3052
284,45.0,44.3052
285,45.0,44.3052
286,45.0,44.3052
287,45.0,44.5966
288,45.0,44.7984
289,45.0,45.0
290,45.0,45.0
291,45.0,45.0
292,45.0,45.0
293,45.0,45.0
294,45.0,45.0
295,45.0,45.0
296,45.0,45.0
297,45.0,45.0
298,45.0,45.0
299,45.0,45.0
300,45.0,45.0
301,45.0,45.0
302,45.0,45.0
303,45.0,45.0
304,45.0,45.0
305,45.0,45.0
306,45.0,45.0
307,45.0,45.0
308,45.0,45.0
309,45.0,45.0
310,45.0,45.0
311,45.0,45.0
312,45.0,45.0
313,39.9377,44.7984
314,39.9377,44.5966
315,45.0,44.5966
316,45.0,44.5966
317,45.0,44.5966
318,45.0,44.5966
319,45.0,44.5966
320,45.0,44.5966
321,45.0,44.5966
322,45.0,44.5966
323,45.0,44.5966
324,45.0,44.5966
325,45.0,44.5966
326,45.0,44.5966
327,45.0,44.5966
328,45.0,44.5966
329,45.0,44.5966
330,45.0,44.5966
