s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,50.7801,50.7801
1,45.0,47.89
2,59.8724,51.8716
3,50.7801,51.594
4,50.7801,51.429
5,50.7801,51.3196
6,50.7801,51.2417
7,50.7801,51.1835
8,65.1182,52.7014
9,50.7801,52.506
10,57.0511,52.9245
11,50.7801,52.7431
12,50.7801,52.59
13,50.7801,52.459
14,50.7801,52.3457
15,58.2825,52.7191
16,58.2825,53.0488
17,58.2825,53.342
18,58.2825,53.6044
19,45.0,53.174
20,45.0,52.7836
21,45.0,52.4281
22,45.0,52.1029
23,45.0,51.8045
24,45.0,51.5297
25,45.0,51.2962
26,45.0,51.2962
27,45.0,50.6972
28,45.0,50.463
29,49.1297,50.3957
30,49.7312,50.3529
31,48.7854,50.2716
32,48.7854,50.1902
33,52.6751,49.7122
34,49.0651,49.6426
35,50.9443,49.3985
36,59.0362,49.7265
37,59.0362,50.0558
38,52.0181,50.1061
39,52.0181,50.1565
40,52.0181,49.9063
41,45.0,49.373
42,59.8724,49.4339
43,59.8724,49.4949
44,59.8724,50.0906
45,59.8724,50.6884
46,59.8724,51.2876
47,59.8724,51.8879
48,59.8724,52.4887
49,58.2825,53.0259
50,45.0,53.0259
51,45.0,53.0259
52,50.9443,53.2641
53,45.0,53.2641
54,45.0,53.0996
55,45.0,52.9103
56,45.0,52.7589
57,45.0,52.6072
58,45.0,52.2961
59,45.0,52.1321
60,45.0,51.8908
61,45.0,51.3196
62,45.0,50.7491
63,45.0,50.4622
64,42.6733,50.0816
65,45.0,49.7938
66,45.0,49.7938
67,45.0,49.1921
68,45.0,48.5933
69,45.0,47.9978
70,45.0,47.4062
71,45.0,46.8189
72,45.0,46.2363
73,45.0,45.6589
74,45.0,45.1432
75,45.0,45.1432
76,37.3249,44.8394
77,42.6733,44.5099
78,42.6733,44.4168
79,39.7241,44.2061
80,42.6733,44.1129
81,42.8284,44.0259
82,39.7241,43.8149
83,41.2146,43.6633
84,41.2146,43.5116
85,41.2146,43.3599
86,39.7241,43.1486
87,42.8284,43.0615
88,42.6733,42.9682
89,45.0,43.0615
90,45.0,43.0615
91,45.0,43.0615
92,45.0,43.0615
93,45.0,43.0615
94,45.0,43.0615
95,45.0,43.0615
96,45.0,43.0615
97,50.1944,43.2673
98,45.0,43.2673
99,45.0,43.2673
100,45.0,43.2673
101,45.0,43.5735
102,58.2825,44.1774
103,58.2825,44.7869
104,59.8724,45.5779
105,52.0181,45.9561
106,58.2825,46.5719
107,58.2825,47.3157
108,59.8724,48.0633
109,45.0,48.216
110,45.0,48.3685
111,45.0,48.5793
112,52.0181,48.953
113,52.0181,49.3323
114,45.0,49.3323
115,52.0181,49.618
116,52.0181,49.9034
117,52.0181,50.1886
118,52.0181,50.4734
119,45.0,50.4734
120,52.0181,50.7579
121,50.9443,50.9982
122,49.0651,50.9523
123,49.0651,51.1159
124,45.0,51.1159
125,49.0651,51.2793
126,49.0651,51.4423
127,49.0651,51.0713
128,50.9443,50.7772
129,50.9443,50.4225
130,45.0,50.1401
131,52.0181,49.8915
132,52.0181,49.6438
133,45.0,49.0551
134,45.0,49.0551
135,50.0623,49.2581
136,45.0,49.2581
137,45.0,48.9767
138,45.0,48.6952
139,50.0623,48.8983
140,50.0623,48.8199
141,50.0623,48.7416
142,45.0,48.4603
143,45.0,48.1789
144,45.0,48.1789
145,52.0181,48.1789
146,60.7148,48.5571
147,59.0362,48.9509
148,59.0362,49.3466
149,59.0362,49.9082
150,59.0362,50.3075
151,59.0362,50.7082
152,59.0362,51.1103
153,59.0362,51.4369
154,45.0,51.1959
155,45.0,51.1959
156,50.0623,51.1159
157,50.0623,51.036
158,49.9329,51.2357
159,45.0,51.2357
160,54.2175,51.4054
161,54.2175,51.7794
162,45.0,51.7794
163,45.0,51.7794
164,45.0,51.575
165,45.0,51.3702
166,40.0671,50.9719
167,40.9349,50.8114
168,45.0,50.8114
169,45.0,50.8114
170,45.0,50.5243
171,45.0,49.8892
172,45.0,49.3212
173,39.0557,48.5187
174,54.2175,48.3297
175,54.2175,48.1414
176,54.2175,47.9539
177,45.0,47.3951
178,45.0,46.8398
179,45.0,46.8398
180,45.0,46.8398
181,45.0,46.6352
182,45.0,46.4307
183,45.0,46.2316
184,45.0,46.2316
185,45.0,45.8634
186,45.0,45.4966
187,45.0,45.4966
188,45.0,45.4966
189,45.0,45.4966
190,45.0,45.4966
191,50.0623,45.8973
192,45.0,46.0601
193,45.0,46.0601
194,45.0,46.0601
195,52.3382,46.3539
196,48.5625,46.4974
197,50.0623,46.7012
198,45.0,46.937
199,45.0,46.5695
200,45.0,46.2029
201,45.0,45.8375
202,45.0,45.8375
203,59.0362,46.384
204,57.0511,46.8605
205,49.1297,47.0271
206,52.6751,47.3355
207,48.7854,47.4882
208,48.7854,47.641
209,52.6751,47.9498
210,47.1716,48.0373
211,47.3267,48.131
212,47.3267,48.2247
213,45.0,48.2247
214,50.1944,48.434
215,48.5625,48.5774
216,48.5625,48.5169
217,45.0,48.5169
218,50.0623,48.7207
219,45.0,48.7207
220,45.0,48.4256
221,52.0181,48.5646
222,52.0181,48.6432
223,52.0181,48.9257
224,45.0,48.9257
225,50.9443,49.165
226,50.9443,49.404
227,45.0,49.404
228,45.0,48.8471
229,45.0,48.3677
230,45.0,48.202
231,45.0,47.8946
232,45.0,47.7426
233,39.7241,47.3821
234,42.6733,46.9816
235,42.6733,46.8012
236,45.0,46.7076
237,45.0,46.6139
238,45.0,46.6139
239,39.8056,46.1983
240,37.6618,45.7635
241,45.0,45.62
242,45.0,45.62
243,45.0,45.4166
244,45.0,45.4166
245,45.0,45.4166
246,45.0,45.1362
247,45.0,44.8565
248,39.9377,44.3748
249,45.0,44.3748
250,39.9377,43.9356
251,39.9377,43.4971
252,45.0,43.4971
253,45.0,43.4971
254,41.4375,43.3542
255,34.5377,42.9392
256,39.9377,42.7359
257,45.0,42.7359
258,45.0,42.9477
259,39.9377,42.8379
260,40.0671,42.7333
261,34.5377,42.3164
262,34.5377,41.8985
263,39.8056,41.6894
264,36.6504,41.5631
265,34.1555,41.4244
266,33.1853,40.9516
267,36.5813,40.6125
268,35.7825,40.2415
269,39.8056,40.0325
270,39.8056,39.8237
271,30.9638,39.2631
272,30.9638,38.7015
273,30.9638,38.3418
274,30.9638,37.7789
275,39.8056,37.7736
276,39.8056,37.7683
277,34.5377,37.3483
278,34.5377,36.9294
279,34.5377,36.6516
280,34.5377,36.6516
281,34.5377,36.4339
282,39.9377,36.2345
283,34.5377,35.819
284,37.9819,35.7408
285,37.7232,35.6471
286,37.9819,35.7855
287,34.5377,35.7855
288,34.5377,35.5743
289,34.5377,35.4894
290,34.5377,35.5047
291,39.9377,35.7755
292,45.0,36.1083
293,45.0,36.4747
294,34.5377,36.2625
295,34.5377,36.0503
296,34.5377,36.1934
297,37.9819,36.475
298,34.5377,36.6177
299,37.9819,36.8986
300,37.9819,36.8254
301,34.5377,36.6138
302,41.4375,36.8905
303,41.4375,37.1675
304,41.4375,37.4445
305,41.4375,37.7217
306,41.4375,37.999
307,37.9819,37.9202
308,40.1633,38.1464
309,37.7232,38.1359
310,37.6282,38.1321
311,37.9819,38.1321
312,34.5377,38.1321
313,35.4105,38.167
314,37.7232,38.2949
315,35.4105,38.3298
316,31.7175,38.001
317,31.7175,37.471
318,31.7175,36.9416
319,31.7175,36.8291
320,31.7175,36.7165
321,31.7175,36.6038
322,34.5377,36.4651
323,31.7175,36.3522
324,31.7175,36.1004
325,34.5377,35.9616
326,34.5377,35.9616
327,35.0084,35.7038
328,30.6948,35.2736
329,24.6994,34.6097
330,31.7175,34.2207
331,24.6994,33.5556
332,30.1276,33.2399
333,30.1276,32.8385
334,30.1276,32.5338
335,30.1276,32.2332
336,35.0084,32.1149
337,35.0084,32.1338
338,35.0084,32.1177
339,45.0,32.3954
340,45.0,32.7676
341,45.0,33.2923
342,45.0,33.8205
343,45.0,34.3518
344,45.0,34.8859
345,45.0,35.4224
346,45.0,35.961
347,45.0,36.3859
348,45.0,36.9277
349,45.0,37.4705
350,45.0,37.8991
351,45.0,38.3286
352,45.0,38.7394
353,45.0,39.3247
354,45.0,40.133
355,45.0,40.6731
356,45.0,41.4686
357,45.0,42.062
358,45.0,42.6516
359,45.0,43.2368
360,45.0,43.8173
361,45.0,44.2132
362,45.0,44.6075
363,45.0,45.0
364,45.0,45.0
365,45.0,45.0
366,45.0,45.0
367,45.0,45.0
368,45.0,45.0
369,45.0,45.0
370,45.0,45.0
371,45.0,45.0
372,45.0,45.0
373,45.0,45.0
374,45.0,45.0
375,45.0,45.0
376,45.0,45.0
377,45.0,45.0
378,45.0,45.0
379,45.0,45.0
380,45.0,45.0
381,45.0,45.0
382,45.0,45.0
383,45.0,45.0
384,45.0,45.0
385,45.0,45.0
386,45.0,45.0
387,45.0,45.0
388,45.0,45.0
389,45.0,45.0
390,45.0,45.0
391,45.0,45.0
392,45.0,45.0
393,45.0,45.0
394,45.0,45.0
395,45.0,45.0
396,45.0,45.0
397,45.0,45.0
398,45.0,45.0
399,45.0,45.0
400,45.0,45.0
401,45.0,45.0
402,45.0,45.0
403,45.0,45.0
404,45.0,45.0
405,45.0,45.0
406,45.0,45.0
407,45.0,45.0
408,45.0,45.0
409,45.0,45.0
410,45.0,45.0
411,45.0,45.0
412,45.0,45.0
413,45.0,45.0
414,45.0,45.0
415,45.0,45.0
416,45.0,45.0
417,45.0,45.0
418,26.5651,44.307
419,45.0,44.307
420,45.0,44.307
421,45.0,44.307
422,45.0,44.307
423,45.0,44.307
424,45.0,44.307
425,45.0,44.307
426,45.0,44.307
427,45.0,44.307
428,45.0,44.307
429,45.0,44.307
430,45.0,44.307
432,31.7175,43.7859
433,45.0,43.7859
435,31.7175,43.261
436,45.0,43.261
437,45.0,43.261
438,45.0,43.261
439,45.0,43.261
440,45.0,43.261
441,45.0,43.261
442,45.0,43.261
444,45.0,43.261
445,45.0,43.261
446,45.0,43.9668
447,45.0,43.9668
448,45.0,43.9668
449,45.0,43.9668
450,45.0,43.9668
451,45.0,43.9668
452,45.0,43.9668
453,45.0,43.9668
454,45.0,43.9668
455,45.0,43.9668
456,45.0,43.9668
457,45.0,43.9668
458,45.0,43.9668
459,45.0,44.4854
460,45.0,44.4854
461,45.0,45.0
462,45.0,45.0
463,45.0,45.0
464,45.0,45.0
465,58.2825,45.5146
466,58.2825,46.0332
467,45.0,46.0332
468,45.0,46.0332
469,58.2825,46.5556
470,58.2825,47.0814
471,58.2825,47.6104
472,58.2825,48.1421
473,58.2825,48.6762
474,58.2825,49.2125
475,45.0,49.2125
476,45.0,49.2125
477,45.0,49.2125
478,31.7175,48.7082
479,31.7175,48.197
481,31.7175,47.6793
482,31.7175,47.1552
484,26.5651,46.446
488,26.5651,45.7228
489,26.5651,44.9862
490,45.0,44.9862
491,45.0,44.9862
492,45.0,44.9862
505,58.2825,45.5424
506,58.2825,46.1034
507,31.7175,44.9861
508,31.7175,43.8688
509,45.0,43.8688
510,45.0,43.8688
511,58.2825,43.8688
512,45.0,43.319
513,45.0,42.7754
514,45.0,42.2383
515,45.0,41.708
516,45.0,41.1847
517,45.0,41.1847
518,45.0,41.1847
519,31.7175,40.63
520,45.0,41.1847
