s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,58.2825,58.2825
1,57.0511,57.6668
2,57.0511,57.4616
3,50.7801,55.7966
4,49.1297,54.4634
5,50.7801,53.8461
6,45.0,52.5857
7,45.0,51.634
8,45.0,50.8915
9,50.9443,50.8969
10,58.2825,51.5716
11,59.8724,52.2661
12,59.8724,52.8555
13,58.2825,53.2482
14,50.7801,53.0809
15,49.1297,52.8304
16,49.1297,52.6097
17,47.7202,52.3348
18,52.5342,52.3455
19,52.6751,52.3622
20,50.2759,52.2615
21,49.6191,52.1399
22,49.5097,52.0242
23,47.5897,51.8377
24,45.0,51.563
25,50.2759,51.2411
26,52.6751,51.0655
27,45.0,50.5813
28,47.1716,50.4355
29,47.1716,50.3565
30,49.7312,50.314
31,45.0,50.314
32,45.0,50.314
33,45.0,50.314
34,45.0,50.0744
35,49.1297,49.7087
36,45.0,49.1177
37,45.0,48.5296
38,49.1297,48.1695
39,50.7801,48.1695
40,49.1297,48.1695
41,50.7801,48.2356
42,50.7801,48.3584
43,50.7801,48.2884
44,50.7801,48.2129
45,50.7801,48.2331
46,65.1182,48.8207
47,58.2825,49.1691
48,65.1182,49.8502
49,65.1182,50.6436
50,58.2825,50.9681
51,58.2825,51.195
52,58.2825,51.7352
53,59.8724,52.2517
54,58.2825,52.7053
55,58.2825,53.0552
56,65.1182,53.8647
57,58.2825,54.4041
58,65.1182,55.2143
59,65.1182,56.0241
60,65.1182,56.6726
61,65.1182,57.4801
62,65.1182,58.2838
63,65.1182,58.9283
64,65.1182,59.5075
65,57.0511,59.821
66,57.0511,60.0701
67,57.0511,60.3182
68,49.1297,60.2556
69,49.1297,60.1928
70,50.7801,60.1928
71,49.1297,59.5536
72,65.1182,59.8308
73,57.0511,59.5035
74,53.4434,59.0312
75,49.1297,58.6655
76,50.9443,58.3692
77,45.0,57.8435
78,49.0651,57.4047
79,45.0,56.8722
80,58.2825,56.8722
81,58.2825,56.5952
82,45.0,56.0591
83,58.2825,55.7832
84,50.9443,55.2071
85,50.9443,54.6334
86,58.2825,54.3623
87,58.2825,54.0925
88,52.0181,53.5695
89,52.0181,53.0499
90,52.0181,52.846
91,54.2175,52.7316
92,52.0181,52.528
93,59.0362,52.9277
94,45.0,52.7635
95,52.0181,52.8137
96,45.0,52.6492
97,45.0,51.8521
98,45.0,51.3666
99,45.0,51.0258
100,52.0181,51.143
