s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,50.7801,50.7801
1,59.8724,55.3263
2,59.8724,56.8531
3,65.1182,58.926
4,65.1182,60.176
5,59.8724,60.1247
6,65.1182,60.8444
7,50.7801,59.5882
8,52.5342,58.7967
9,49.1297,57.826
10,50.7801,57.1768
11,50.7801,56.6356
12,49.1297,56.0509
13,49.1297,55.5493
14,50.7801,55.2253
15,65.1182,55.8471
16,65.1182,56.3977
17,65.1182,56.8883
18,49.1297,56.4733
19,45.0,55.8973
20,58.2825,56.0142
21,45.0,55.5102
22,49.1297,55.2264
23,49.1297,54.9664
24,49.1297,54.7275
25,49.1297,54.6604
26,49.1297,54.2199
27,45.0,53.6139
28,50.9443,53.0433
29,58.2825,52.7762
30,50.9443,52.4134
31,45.0,51.6115
32,50.9443,51.6182
33,45.0,51.3125
34,45.0,51.1455
35,45.0,50.9106
36,45.0,50.6753
37,45.0,50.5073
38,45.0,50.3391
39,45.0,50.1029
40,49.0651,49.4747
41,50.9443,48.9302
42,45.0,48.1529
43,45.0,47.9865
44,45.0,47.9865
45,47.7202,47.5702
46,44.3339,47.5435
47,42.6613,47.284
48,40.8703,46.9532
49,40.8703,46.6219
50,45.0,46.4555
51,45.0,46.2891
52,40.8703,46.1238
53,45.0,45.8849
54,45.0,45.3666
55,45.0,45.1294
56,45.0,45.1294
57,45.0,44.8925
58,45.0,44.8925
59,45.0,44.8925
60,49.1297,45.0576
61,52.6751,45.3625
62,50.2696,45.5734
63,45.0,45.5734
64,45.0,45.5734
65,45.0,45.4103
66,50.9443,45.4103
67,50.9443,45.6481
68,50.9443,45.8861
69,52.0181,46.1669
70,45.0,46.0574
71,52.0181,46.3654
72,52.0181,46.7408
73,45.0,46.9056
74,52.0181,47.3518
75,59.8724,47.9369
76,45.0,47.9369
77,45.0,48.101
78,52.0181,48.3836
79,52.0181,48.6663
80,52.0181,48.949
81,52.0181,49.2316
82,52.0181,49.514
83,45.0,49.514
84,45.0,49.514
85,52.0181,49.6304
86,52.0181,49.604
87,45.0,49.3921
88,45.0,49.3921
89,49.0651,49.5554
90,50.9443,49.7944
91,50.9443,49.7944
92,49.0651,49.7186
93,49.0651,49.6429
94,45.0,49.3606
95,45.0,49.3606
96,45.0,49.0782
97,45.0,48.7956
98,45.0,48.7956
99,45.0,48.513
100,45.0,47.9267
101,45.0,47.9267
102,45.0,47.9267
103,45.0,47.6451
104,45.0,47.3636
105,45.0,47.0824
106,45.0,46.8014
107,45.0,46.5208
108,49.0651,46.6839
109,45.0,46.6839
110,45.0,46.4035
111,45.0,46.1235
112,45.0,46.1235
113,47.3267,46.2168
114,47.3267,46.1473
115,49.0351,46.0715
116,47.3267,45.9275
