s_idx,Peak_dist,Peak_Intensity,lambda,theta_deg,href
0,10,6.964944777,256,53.13010235,93.67356587
1,10,6.85739954,256,53.13010235,92.33267849
2,11.3137085,6.718566239,246.09139,50.42820667,91.36787936
3,11.3137085,6.746326811,241.137085,49.06505118,89.43619963
4,11.3137085,6.718254622,238.164502,48.24676266,88.39597498
5,11.3137085,6.640081273,236.18278,47.70189568,86.86658774
6,11.3137085,6.599936807,234.7672643,47.31328535,86.00893236
7,11.3137085,6.531465543,233.7056275,47.02224279,84.6953784
8,8.485281374,6.642641462,241.2604348,46.79616492,83.93635224
9,8.485281374,6.731582537,247.3042806,46.61550495,82.73141955
10,8.485281374,6.792577112,252.2492454,46.46783672,80.41227802
11,8.485281374,6.757913886,256.3700494,46.34488516,78.9705538
12,8.485281374,6.722402001,259.8568836,46.24092749,78.17976992
13,8.485281374,6.583255139,262.8455986,46.15188016,76.87895428
14,8.485281374,6.464532556,265.4358182,46.07475141,77.02231825
15,8.485281374,6.325668263,267.7022604,46.00729939,76.36729728
16,8.94427191,6.343393554,268.7913451,46.98435333,77.05652661
17,11.3137085,6.316330303,266.4292799,46.87269774,76.98276212
18,10,6.434311983,265.8803704,47.20404367,77
19,10,6.535521454,265.3863519,47.50249364,76.43126634
20,10,6.604864139,264.9393827,47.77265865,75.93424907
21,10,6.628321264,264.5330472,48.01833586,76.09055528
22,10,6.673821413,264.1620451,48.24267856,76.32139998
23,10,6.74945083,263.8219599,48.44832587,75.93415454
24,10,6.680912901,263.5090815,48.63750248,75.54675315
25,10,6.608279014,263.5090815,48.63750248,75
26,8.485281374,6.638565869,265.3370372,48.30873846,74.42999568
27,8.485281374,6.659928362,268.3540262,48.30873846,73.43337609
28,8.485281374,6.752862507,271.3710151,48.30873846,73
29,8.485281374,6.762583569,274.388004,48.30873846,72.99654106
30,8.485281374,6.716555364,277.404993,48.30873846,73
31,8.485281374,6.798428628,280.4219819,48.30873846,73.06880701
32,8.485281374,6.840590775,283.4389708,48.30873846,73.69678131
33,8.485281374,6.953590653,283.4389708,48.30873846,74.64084442
34,8.485281374,6.992820238,283.4389708,48.30873846,75.07220956
35,8.485281374,6.999326867,283.4389708,48.30873846,75.05318754
36,8.485281374,7.043609578,283.4389708,48.30873846,75.5390535
37,8.485281374,7.022371763,283.4389708,48.30873846,74.84027823
38,8.485281374,7.01039098,283.4389708,48.30873846,74.30363616
39,8.485281374,6.983414796,283.4389708,48.30873846,73.94804503
40,8.485281374,6.973339436,283.4389708,48.30873846,74.01609072
41,8.485281374,6.90196689,284.0582585,47.593028,73.70724867
42,8.485281374,6.850342235,287.0752474,47.593028,72.96379098
43,8.485281374,6.821173449,288.9032032,47.26669264,72.4293665
44,8.485281374,6.898274576,290.7311589,46.94082391,71.29488242
45,8.485281374,6.961084601,292.5591146,46.61550495,70.45182179
46,8.485281374,7.025462431,294.3870704,46.29081803,69.94790748
47,8.485281374,7.073873142,296.2150261,45.96684446,69
48,8.485281374,7.035199752,298.0429818,45.64366447,68.93593953
49,8.485281374,7.011024674,299.8709376,45.32135708,68.34310499
50,8.485281374,6.930665994,301.6988933,45,68.00840938
51,8.485281374,6.782892046,301.6988933,45,67.88629643
52,10,6.676296886,299.8709376,45.32135708,67.19151487
53,10,6.736130087,298.0429818,45,66.99808434
54,10,6.841474113,296.2150261,44.67760971,66
55,10,6.879552172,294.3870704,44.35426324,65.49583265
56,10,6.935555264,292.5591146,44.03003906,65
57,10,6.941199367,290.7311589,43.70501698,64
58,10,6.876306512,288.9032032,43.37927801,63.5
59,10,6.809080745,287.0752474,43.05290425,63
60,10,6.759742075,285.2472917,42.7259788,62.50012548
61,10,6.640586029,283.419336,42.39858559,61.50345733
62,11.3137085,6.500141885,280.4023471,42.39858559,61
63,11.3137085,6.473314127,277.3853581,42.39858559,60.4476711
64,10,6.525227704,275.5574024,42.71860279,60
65,10,6.590687353,273.7294467,43.04023837,59.40505136
66,10,6.704590936,271.9014909,43.36342296,59.00461419
67,10,6.803259853,270.0735352,43.68808494,58.40592812
68,10,6.895554519,268.2455795,44.01415051,57.95004039
69,10,6.974103344,266.4176237,44.3415438,58
70,10,6.934669381,264.589668,44.67018689,58
71,10,6.838362159,262.7617123,45,57.5771284
72,10,6.727380416,260.9337565,45.3309015,57
73,10,6.579267228,259.1058008,45.66280808,56.47980262
74,13.41640786,6.407224343,254.6702904,46.38357128,56
75,12.80624847,6.448402628,250.5984313,46.64653111,56
76,10,6.629719217,248.7704756,46.31505221,56
77,10,6.737432476,248.7704756,45.64561836,55.5
78,10,6.858864605,248.7704756,45.64561836,55
79,10,6.893952075,248.7704756,45.64561836,55
80,10,6.852457666,248.7704756,45.64561836,54.50834288
81,10,6.765835044,248.7704756,45.64561836,54
82,10,6.653110323,248.7704756,45.64561836,52.94209652
83,10,6.561784752,248.7704756,45.64561836,52.63088645
84,10,6.525298492,248.7704756,45.64561836,51.94193706
85,12.80624847,6.519614726,246.5265722,45.71750583,50.95397786
86,12.80624847,6.628783137,244.2826688,45.78929064,50.50721478
87,12.80624847,6.617394103,243.2277986,45.52758169,50.68583937
88,12.80624847,6.573805675,242.1729284,45.26525066,50.0023884
89,10,6.511610283,242.1729284,44.59454422,50.01247158
90,10,6.470984112,242.1729284,43.92428191,50.04795509
91,12.80624847,6.430142355,239.929025,43.3284759,50.0855528
92,12.80624847,6.538218606,237.6851216,42.73488745,49.488775
93,8.485281374,6.590590743,239.5130774,42.40667234,49.14013514
94,8.485281374,6.706303585,241.3410331,42.08022768,49.6138794
95,8.485281374,6.740679403,243.1689888,41.75562326,49.69112867
96,8.485281374,6.727498879,244.9969446,41.43292617,49.53520148
97,8.485281374,6.618523028,246.8249003,41.11220083,49.00028879
98,8.485281374,6.563349945,248.652856,40.79350885,49
99,10,6.657304119,251.2604107,40.45293655,48.50140099
100,10,6.884652542,253.504314,40.51952601,48
101,10,7.017808896,253.504314,41.16499246,48
102,10,7.067791647,253.504314,41.81439923,48
103,10,7.056392512,253.504314,42.46710965,47.5
104,10,7.05588991,253.504314,43.12246685,47
105,10,7.064436006,253.504314,43.77979757,46.99854245
106,10,7.065889879,253.504314,44.43841618,47.06737055
107,10,7.010233851,253.504314,45.09762895,46.41474298
108,10,6.956103073,253.504314,45.75673836,46
109,10,6.891379922,253.504314,46.41504756,45.66962978
110,10,6.823175544,255.7482174,47.00229234,44.95387156
111,10,6.806187193,257.9921208,47.58860765,44.97234801
112,10,6.698802515,260.2360242,48.17350611,45.06740957
113,11.3137085,6.878894945,261.2908944,48.42560258,44.07686042
114,11.3137085,6.976571347,260.1018612,48.74430658,44.00458819
115,11.3137085,6.982957576,258.912828,49.06104055,43.99971345
116,11.3137085,6.949797961,259.9676982,49.30914658,44
117,11.3137085,6.902952299,261.0225684,49.55610976,43.96717509
118,11.3137085,6.869961105,258.0055795,49.55610976,43.22624099
119,11.3137085,6.846241931,254.9885905,49.55610976,42.93255272
120,11.3137085,6.83974694,251.9716016,49.55610976,43.0212894
121,10,6.858031647,250.1436459,49.24241489,43.00276996
