s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,58.2825,58.2825
1,57.0511,57.6668
2,57.0511,57.4616
3,49.1297,55.3893
4,58.2825,55.9713
5,58.2825,56.3586
6,58.2825,56.6348
7,58.2825,56.8418
8,57.0511,56.8652
9,50.9443,56.2736
10,53.4434,56.0152
11,49.1297,55.4424
12,57.0511,55.567
13,49.1297,55.1072
14,52.5342,54.9345
15,52.5342,54.7835
16,52.5342,54.6503
17,52.6751,54.5399
18,52.6751,54.4411
19,49.1297,54.1751
20,49.1297,53.9342
21,49.1297,53.7151
22,49.1297,53.515
23,49.1297,53.3314
24,50.7801,53.2287
25,65.1182,53.4925
26,65.1182,53.8072
27,65.1182,54.1237
28,65.1182,54.7635
29,65.1182,55.0339
30,65.1182,55.3056
31,50.7801,54.9993
32,50.7801,54.693
33,49.1297,54.3699
34,50.7801,54.3632
35,49.1297,54.1875
36,50.7801,54.2544
37,49.1297,53.9309
38,49.1297,53.9309
39,49.1297,53.7921
40,50.7801,53.7204
41,50.9443,53.6553
42,58.2825,53.8847
43,58.2825,54.1143
44,58.2825,54.4886
45,65.1182,55.1352
46,50.7801,55.2019
47,65.1182,55.8503
48,65.1182,56.5001
49,65.1182,57.0845
50,50.7801,56.5001
51,45.0,55.6881
52,49.1297,55.0388
53,49.1297,54.3916
54,52.5342,53.8859
55,55.6755,53.5117
56,53.588,53.6262
57,53.588,53.7407
58,52.5342,53.8789
59,52.5342,53.9503
60,52.5342,54.0883
61,55.6755,54.2877
62,55.6755,54.5534
63,52.5342,54.6908
64,52.6751,54.8338
65,55.6755,55.0324
66,55.6755,55.2243
67,55.6755,55.1185
68,55.6755,55.0128
69,52.6751,54.7853
70,52.5342,54.2842
71,52.5342,54.355
72,49.1297,53.7197
73,49.1297,53.0878
74,49.1297,52.4599
75,49.1297,52.3938
76,50.7801,52.6226
77,49.1297,52.6226
78,49.1297,52.6226
79,49.1297,52.4862
80,45.0,52.0608
81,50.9443,51.9546
82,50.9443,51.8484
83,45.0,51.5479
84,45.0,51.2468
85,50.7801,51.1762
86,57.0511,51.2307
87,45.0,50.8032
88,45.0,50.501
89,45.0,50.1927
90,58.2825,50.295
91,58.2825,50.3975
92,59.8724,50.5616
93,59.8724,50.7263
94,58.2825,50.9504
95,65.1182,51.4403
96,58.2825,51.6724
97,58.2825,52.0438
98,58.2825,52.4158
