s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,52.6751,52.6751
1,52.6751,52.6751
2,49.1297,51.494
3,45.0,49.8736
4,49.1297,49.7241
5,49.1297,49.6247
6,45.0,48.9634
7,45.0,48.4668
8,58.2825,49.548
9,58.2825,50.4201
10,65.1182,51.7293
11,57.0511,52.1804
12,50.7801,52.0704
13,58.2825,52.5201
14,58.2825,52.9098
15,45.0,52.4109
16,45.0,51.9699
17,59.8724,52.4136
18,50.7801,52.3258
19,49.4403,52.1787
20,45.0,51.8329
21,50.9443,51.7917
22,45.0,51.493
23,50.9443,51.4696
24,45.0,51.2078
25,45.0,50.8962
26,58.2825,51.1223
27,45.0,50.9551
28,45.0,50.9551
29,49.1297,50.9551
30,49.1297,50.9551
31,49.1297,51.1223
32,49.1297,51.2893
33,49.1297,50.9185
34,52.6751,50.6931
35,52.6751,50.2127
36,49.1297,49.8944
37,49.7312,49.8519
38,49.7312,49.511
39,48.7854,49.1332
40,48.7854,49.2853
41,48.7854,49.4373
42,45.0,48.8489
43,45.0,48.6168
44,45.0,48.4385
45,45.0,48.4385
46,45.0,48.1996
47,45.0,48.1996
48,42.8284,47.8742
49,45.0,47.8742
50,48.7854,48.0264
51,45.0,47.5018
52,45.0,47.5018
53,45.0,47.5018
54,45.0,47.3361
55,45.0,47.1704
56,45.0,47.0046
57,45.0,46.8389
58,40.8703,46.5087
59,45.0,46.2024
60,39.2199,45.667
61,45.0,45.5015
62,45.0,45.3123
63,40.8703,44.9581
64,40.8703,44.6415
65,45.0,44.4903
66,50.2759,44.5491
67,47.7202,44.6581
68,47.7202,44.767
69,51.187,45.0135
70,53.588,45.354
71,50.6961,45.5822
72,53.588,45.9244
73,55.6755,46.4358
74,52.6751,46.7442
75,52.6751,46.9
76,49.1297,47.0671
77,49.1297,47.2341
78,45.0,47.2341
79,45.0,47.2341
80,45.0,47.2341
81,45.0,47.2341
82,45.0,47.2341
83,45.0,47.3991
84,49.1297,47.5659
85,49.1297,47.9612
86,49.1297,48.1276
87,53.4434,48.4671
88,49.1297,48.7965
89,53.4434,49.298
90,52.6751,49.606
91,49.1297,49.5599
92,49.0651,49.614
93,49.0651,49.668
94,50.9443,49.6583
95,50.9443,49.5524
96,49.0651,49.4868
97,50.9443,49.381
98,45.0,48.9545
99,45.0,48.6469
100,50.9443,48.5778
101,45.0,48.4122
102,49.0651,48.4096
103,49.0651,48.5726
104,45.0,48.5726
105,45.0,48.5726
106,50.9443,48.811
107,58.2825,49.3382
108,50.9443,49.5766
109,45.0,49.4112
110,50.9443,49.4842
111,50.9443,49.5572
112,58.2825,49.7474
113,50.9443,49.8205
114,58.2825,50.0113
115,58.2825,50.2335
116,45.0,50.0676
117,52.0181,50.187
118,52.0181,50.3064
119,52.0181,50.3498
120,52.0181,50.3932
121,52.0181,50.5127
122,52.0181,50.5561
123,60.7148,51.183
124,58.2825,51.7165
125,59.8724,52.0745
126,50.9443,52.3126
127,45.0,52.1506
128,45.0,51.9882
129,45.0,51.9882
130,45.0,51.9882
131,45.0,51.7492
132,45.0,51.2138
133,45.0,50.9738
134,45.0,50.9738
135,45.0,50.7334
136,49.0651,50.6569
137,50.9443,50.362
138,59.0362,50.6864
139,59.0362,50.7159
140,52.3382,50.4775
141,52.3382,50.7746
142,47.3818,50.5863
143,50.1944,50.5121
144,50.1944,50.4379
145,50.9443,50.3943
146,52.3382,50.4073
147,50.9443,50.3636
148,50.9443,49.9763
149,45.0,49.4437
150,45.0,48.8524
151,45.0,48.6126
152,45.0,48.6126
153,49.0651,48.7765
154,49.0651,48.9403
155,45.0,48.9403
156,49.0651,49.104
157,50.9443,49.3434
158,50.9443,49.5826
159,58.2825,50.1132
160,58.2825,50.6448
161,59.0362,51.0438
162,59.0362,51.3678
163,55.4623,51.2261
164,55.4623,51.0847
165,55.4623,51.2106
166,59.0362,51.4783
167,54.2175,51.7547
168,54.2175,51.9176
169,54.2175,52.0806
170,52.0181,52.1241
171,50.9443,52.0676
172,45.0,51.8292
173,50.9443,51.8292
174,45.0,51.8292
175,45.0,51.8292
176,45.0,51.8292
177,45.0,51.8292
178,39.0557,51.4383
179,39.0557,51.0445
180,45.0,51.0445
181,39.9377,50.6815
182,40.0671,50.2442
183,40.0671,49.8047
184,45.0,49.264
185,39.0557,48.4874
186,34.5377,47.5095
187,45.0,46.9455
188,40.0671,46.3213
189,45.0,45.8991
190,45.0,45.4787
191,45.0,44.928
192,40.9349,44.3958
193,45.0,44.0302
194,45.0,43.6665
195,52.3382,43.6788
196,49.0651,43.6048
197,58.2825,44.1182
198,49.0651,44.0436
199,49.0651,44.2075
200,49.0651,44.3716
201,58.2825,44.8914
202,50.9443,45.1323
203,50.9443,45.614
204,50.9443,46.0955
205,59.0362,46.6525
206,59.0362,47.4184
207,52.0181,47.9044
208,52.0181,48.3894
209,45.0,48.3894
210,45.0,48.626
211,45.0,49.0293
212,52.0181,49.3141
213,45.0,49.5086
214,59.0362,50.0717
215,52.3382,50.3689
216,50.1944,50.5786
217,52.3382,51.0335
218,45.0,51.0335
219,45.0,51.0335
220,45.0,50.7376
221,39.9377,50.3767
222,39.9377,49.6433
223,45.0,49.4785
224,45.0,49.3136
225,45.0,49.1486
226,45.0,48.6149
227,45.0,48.3735
228,45.0,48.132
229,45.0,47.8905
230,52.3382,47.6292
231,52.3382,47.3693
232,59.0362,47.6421
233,50.9443,47.5989
234,49.0651,47.7637
235,45.0,47.7637
236,45.0,47.7637
237,45.0,47.4797
238,45.0,47.4797
239,45.0,46.9248
240,45.0,46.6296
241,42.6733,46.3265
242,45.0,46.032
243,45.0,46.032
244,45.0,46.032
245,45.0,46.032
246,45.0,46.2344
247,45.0,46.4364
248,45.0,46.4364
249,45.0,46.4364
250,45.0,46.4364
251,50.9443,46.6753
252,49.0651,46.839
253,49.0651,47.0028
254,50.9443,47.242
255,58.2825,47.4724
256,50.9443,47.4166
257,58.2825,47.3885
258,45.0,47.1489
259,45.0,46.9849
260,45.0,46.9849
261,45.0,46.9849
262,42.6733,46.8915
263,43.3025,46.8232
264,43.7276,46.772
265,46.3013,46.8245
266,45.0,46.918
267,45.0,46.918
268,41.4375,46.7753
269,42.6733,46.6817
270,40.9649,46.5199
271,40.9649,46.3579
272,42.6733,46.264
273,42.6733,46.1701
274,42.6733,46.0761
275,40.9649,45.9136
276,39.7241,45.4615
277,42.6733,45.2028
278,42.6733,44.9443
279,42.6733,44.6111
280,40.9349,43.9325
281,39.6902,43.4824
282,39.6902,42.7636
283,45.0,42.7636
284,39.8056,42.5556
285,41.4375,42.413
286,40.0671,42.2155
287,40.9349,42.1459
