s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,49.1297,49.1297
1,49.1297,49.1297
2,57.0511,51.7627
3,49.1297,51.1006
4,45.0,49.8779
5,45.0,49.0607
6,50.9443,49.332
7,50.9443,49.535
8,50.9443,49.6926
9,50.9443,49.8185
10,45.0,49.3795
11,45.0,49.0133
12,45.0,48.7033
13,45.0,48.4375
14,45.0,48.2072
15,45.0,48.0057
16,45.0,47.8279
17,45.0,47.6699
18,45.0,47.5287
19,49.1297,47.6092
20,45.0,47.4843
21,49.1297,47.5595
22,45.0,47.4477
23,45.0,47.3452
24,45.0,47.251
25,45.0,47.0849
26,45.0,46.9189
27,45.0,46.4437
28,45.0,46.2781
29,45.0,46.2781
30,45.0,46.2781
31,45.0,46.0405
32,45.0,45.8032
33,45.0,45.5662
34,39.7304,45.1198
35,40.8703,44.9549
36,40.8703,44.7899
37,40.8703,44.6248
38,45.0,44.6248
39,45.0,44.6248
40,45.0,44.6248
41,45.0,44.6248
42,45.0,44.6248
43,45.0,44.6248
44,45.0,44.46
45,45.0,44.46
46,45.0,44.2953
47,45.0,44.2953
48,45.0,44.2953
49,45.0,44.2953
50,45.0,44.2953
51,49.1297,44.46
52,49.1297,44.6248
53,49.1297,44.7897
54,49.1297,44.9549
55,50.7801,45.1855
56,49.1297,45.3509
57,49.1297,45.5165
58,49.1297,45.6822
59,45.0,45.8922
60,45.0,46.0571
61,45.0,46.2216
62,45.0,46.386
63,45.0,46.386
64,45.0,46.386
65,45.0,46.386
66,40.8703,46.2216
67,45.0,46.2216
68,45.0,46.2216
69,45.0,46.2216
70,45.0,46.2216
71,45.0,46.2216
72,49.1297,46.3872
73,49.1297,46.5528
74,49.1297,46.7184
75,49.1297,46.884
76,47.3387,46.8122
77,52.6751,46.9531
78,45.0,46.7873
79,45.0,46.6216
80,45.0,46.3902
81,45.0,46.2246
82,49.1297,46.2246
83,49.1297,46.2246
84,49.1297,46.3902
85,45.0,46.3902
86,49.1297,46.5558
87,49.1297,46.7215
88,45.0,46.7215
89,45.0,46.7215
90,45.0,46.7215
91,45.0,46.8856
92,45.0,46.8856
93,45.0,46.8856
94,45.0,46.8856
95,45.0,46.8856
96,47.3267,46.9789
97,45.0,46.8134
98,45.0,46.6478
99,45.0,46.4823
100,45.0,46.3169
101,45.0,46.2231
102,45.0,45.9178
103,52.3382,46.2099
104,52.3382,46.5026
105,50.1944,46.7107
106,50.1944,46.9189
107,49.0651,46.9163
108,50.1944,46.9589
109,49.0651,46.9563
110,49.0651,47.1194
111,49.0651,47.1168
112,50.9443,47.1893
113,49.0651,47.3525
114,49.0651,47.5156
115,45.0,47.5156
116,45.0,47.5156
117,45.0,47.5156
118,45.0,47.5156
119,45.0,47.5156
120,45.0,47.5156
121,45.0,47.4223
122,45.0,47.4223
123,45.0,47.4223
124,45.0,47.4223
125,45.0,47.4223
126,45.0,47.4223
127,45.0,47.4223
128,45.0,47.1287
129,45.0,46.8354
130,45.0,46.6274
131,45.0,46.4195
132,45.0,46.2566
133,52.0181,46.3287
134,45.0,46.1658
135,45.0,46.003
136,45.0,45.8403
137,45.0,45.6032
138,45.0,45.4407
139,45.0,45.2782
140,39.0557,45.0419
141,45.0,45.0419
142,45.0,45.0419
