s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,59.8724,59.8724
1,45.0,52.4362
2,50.9443,51.9276
3,59.8724,53.9386
4,59.8724,55.1446
5,45.0,53.4411
6,59.8724,54.3773
7,45.0,53.191
8,45.0,52.2654
9,45.0,51.5245
10,45.0,50.9187
11,49.1297,50.7656
12,45.0,50.3132
13,45.0,49.9259
14,45.0,49.5908
15,45.0,49.2981
16,45.0,49.0403
17,42.6733,48.6811
18,45.0,48.4835
19,45.0,48.3059
20,49.1297,48.346
21,50.2759,48.4354
22,53.588,48.6626
23,50.2759,48.7311
24,49.1297,48.7474
25,49.1297,48.3224
26,49.1297,48.4897
27,49.1297,48.4162
28,45.0,47.8269
29,47.7202,47.3511
30,47.7202,47.4607
31,47.7202,46.9881
32,47.3558,47.0826
33,47.3558,47.1771
34,49.5097,47.358
35,47.3558,47.4525
36,45.0,47.2868
37,45.0,47.2868
38,47.7202,47.3959
39,47.7202,47.505
40,49.3731,47.6803
41,52.6751,47.9872
42,49.1297,48.245
43,49.1297,48.4104
44,50.7801,48.6417
45,45.0,48.4765
46,45.0,48.2652
47,50.7801,48.1537
48,50.7801,48.1738
49,45.0,48.0085
50,50.7801,48.0745
51,50.7801,48.1406
52,50.7801,48.2067
53,50.7801,48.4382
54,50.7801,48.5608
55,45.0,48.452
56,49.1297,48.5086
57,49.1297,48.5798
58,49.1297,48.651
59,52.6751,48.7775
60,52.6751,48.9906
61,52.6751,49.2979
62,52.6751,49.6051
63,52.6751,49.8038
64,49.1297,49.8603
65,50.2759,49.8965
66,49.1297,49.7544
67,49.1297,49.7544
68,49.1297,49.7544
69,49.1297,49.6882
70,45.0,49.6882
71,45.0,49.6882
72,49.1297,49.6219
73,45.0,49.3906
74,49.1297,49.5557
75,45.0,49.3244
76,45.0,49.0929
77,45.0,48.8612
78,58.2825,49.1566
79,50.9443,49.1632
80,58.2825,49.692
81,52.0181,49.8084
82,58.2825,50.1731
83,58.2825,50.539
84,52.0181,50.5125
85,52.0181,50.486
86,45.0,50.1768
87,45.0,49.8673
88,45.0,49.5576
89,45.0,49.391
90,45.0,49.1778
91,45.0,49.0109
92,45.0,48.8439
93,45.0,48.6767
94,58.2825,49.0418
95,45.0,49.0418
96,45.0,49.0418
97,45.0,48.8742
98,45.0,48.8742
99,45.0,48.7066
100,45.0,48.7066
101,45.0,48.7066
102,45.0,48.7066
103,45.0,48.1747
104,45.0,47.9336
105,45.0,47.4047
106,45.0,47.1214
107,45.0,46.5964
108,45.0,46.0749
109,45.0,45.7945
110,45.0,45.5146
111,39.8056,45.3073
112,45.0,45.3073
113,43.6987,45.255
114,43.6987,45.2028
115,45.0,45.2028
116,45.0,45.2028
117,45.0,45.2028
118,45.0,45.2028
119,45.0,44.6891
120,45.0,44.6891
121,45.0,44.6891
122,45.0,44.6891
123,45.0,44.6891
124,45.0,44.6891
125,45.0,44.6891
126,42.6733,44.596
127,45.0,44.596
128,42.8284,44.5091
129,41.2146,44.3578
130,47.3387,44.4513
131,45.0,44.4513
132,45.0,44.4513
133,45.0,44.4513
134,45.0,44.4513
135,45.0,44.4513
136,45.0,44.6584
137,45.0,44.6584
138,50.9443,44.9467
139,45.0,44.9988
140,52.0181,45.2775
141,45.0,45.2775
142,45.0,45.2775
143,52.0181,45.5568
144,52.0181,45.8367
145,45.0,45.8367
146,59.0362,46.3844
147,52.3382,46.679
148,50.9443,46.9185
149,50.9443,47.1581
150,50.9443,47.3978
151,50.9443,47.7308
152,45.0,47.7308
153,45.0,47.8177
154,45.0,47.9682
155,45.0,47.8741
156,45.0,47.8741
157,59.8724,48.4619
158,45.0,48.4619
159,45.0,48.4619
160,58.2825,48.9926
161,58.2825,49.5251
162,45.0,49.5251
163,52.0181,49.5686
164,45.0,49.5686
165,45.0,49.2843
166,58.2825,49.8182
167,59.0362,50.3829
168,54.2175,50.4721
169,54.2175,50.5614
170,52.0181,50.8459
171,52.0181,50.5649
172,54.2175,50.641
173,54.2175,50.7738
174,54.2175,50.9067
175,50.9443,50.9067
176,45.0,50.6663
177,50.9443,50.9067
178,52.3382,51.2035
179,45.0,51.2035
180,45.0,51.2035
181,45.0,51.2035
182,50.9443,50.8464
183,45.0,50.8464
184,45.0,50.8464
185,45.0,50.3126
186,45.0,49.7796
187,49.0651,49.9434
188,59.0362,50.2221
189,45.0,50.2221
190,52.3382,50.5184
191,45.0,49.9854
192,45.0,49.4247
193,45.0,49.0535
194,45.0,48.6825
195,45.0,48.3994
196,45.0,48.1164
197,45.0,47.7461
198,45.0,47.3765
199,45.0,47.0076
200,45.0,46.7686
201,45.0,46.7686
202,39.9377,46.3279
203,39.9377,45.8317
204,39.9377,45.629
205,47.3818,45.7251
206,45.0,45.7251
207,39.9377,45.2836
208,45.0,45.2836
209,54.2175,45.6505
210,50.1944,45.8599
211,59.0362,46.4114
212,49.0651,46.4114
213,49.0651,46.0241
214,59.0362,46.5764
215,52.3382,46.5764
216,49.0651,46.7414
217,49.0651,46.9064
218,50.1944,47.1171
219,52.3382,47.4142
220,50.1944,47.6251
221,55.4623,48.0469
222,48.5625,48.1916
223,48.5625,48.3363
224,55.4623,48.7591
225,45.0,48.7591
226,45.0,48.7591
227,45.0,48.9597
228,45.0,49.1597
229,45.0,49.359
230,45.0,49.2631
231,45.0,49.2631
232,45.0,49.4619
233,50.0623,49.666
234,45.0,49.2947
235,50.0623,49.2894
236,52.3382,49.0264
237,50.1944,49.072
238,52.3382,49.2038
239,59.0362,49.2038
240,59.0362,49.4673
241,59.0362,49.8644
242,50.9443,49.9405
243,49.0651,49.8947
244,50.9443,49.8384
245,50.9443,49.8687
246,59.0362,50.0089
247,54.2175,50.2379
248,54.2175,50.467
249,45.0,50.0445
250,45.0,50.0445
251,49.9329,50.2436
252,45.0,50.2436
253,46.3013,50.2958
254,45.0,50.2958
255,45.0,50.2958
256,43.7276,50.2452
257,43.7276,50.1946
258,45.0,49.9901
259,45.5886,50.0137
260,45.0,49.8089
261,46.3013,49.5639
262,43.7276,49.3025
263,42.8706,48.9194
264,46.3013,48.4107
265,46.3013,47.9048
266,46.3013,47.4018
267,45.0,47.1623
268,45.0,46.9983
269,45.0,46.759
270,45.0,46.5199
271,45.0,45.9717
272,47.3267,45.6998
273,45.0,45.3357
274,46.3013,45.3878
275,49.0651,45.5502
276,48.5625,45.4958
277,48.5625,45.6382
278,48.5625,45.7286
279,45.0,45.7286
280,47.3818,45.824
281,39.9377,45.6736
282,39.9377,45.5231
283,45.0,45.5231
284,39.9377,45.2976
285,45.0,45.2976
286,30.9638,44.7026
287,34.5377,44.3396
288,34.5377,44.0095
289,30.9638,43.4038
290,37.6618,43.0539
291,39.8056,42.7901
292,39.8056,42.5789
293,30.9638,42.0189
294,34.5377,41.595
295,37.6618,41.2959
296,41.4375,41.1508
297,30.9638,40.492
298,39.8056,40.2803
299,30.9638,39.661
300,34.5377,39.0753
301,34.5377,38.5112
302,39.9377,38.1686
303,34.5377,37.6091
304,39.9377,37.4071
305,45.0,37.3152
306,45.0,37.5168
307,45.0,37.719
308,45.0,37.719
309,45.0,37.9216
310,45.0,37.9216
311,45.0,38.4862
312,45.0,38.9087
313,45.0,39.3316
314,45.0,39.8954
315,39.9377,39.9878
316,34.5377,39.775
317,34.5377,39.562
318,34.5377,39.703
319,34.5377,39.703
320,34.5377,39.5771
321,34.5377,39.2976
322,39.9377,39.6571
323,30.9638,39.303
324,34.5377,39.4443
325,30.9638,39.303
326,34.5377,39.303
327,34.5377,39.0842
328,45.0,39.5075
329,45.0,39.7123
330,45.0,39.7123
331,45.0,39.7123
332,45.0,39.7123
333,45.0,39.7123
334,39.9377,39.5075
335,37.9819,39.2235
336,41.4375,39.0802
337,41.4375,38.9372
338,34.5377,38.5151
339,34.5377,38.0936
340,34.5377,37.875
341,34.5377,37.875
342,34.5377,37.875
343,34.5377,37.875
344,34.5377,37.875
345,45.0,38.2965
346,45.0,38.7185
347,45.0,38.9223
348,45.0,39.4866
349,45.0,39.9092
350,45.0,40.4717
351,45.0,40.8934
352,45.0,41.3146
353,45.0,41.3146
354,45.0,41.3146
355,39.9377,41.11
356,34.5377,40.6888
357,37.9819,40.4053
358,41.4375,40.2618
359,41.4375,40.3226
360,37.9819,40.3226
361,34.5377,40.0445
362,34.5377,39.7661
363,34.5377,39.7661
364,37.9819,39.9046
365,34.1555,39.8894
366,37.9819,40.0277
367,34.5377,40.0277
368,39.9377,40.2449
369,39.9377,40.4617
370,45.0,40.4617
371,45.0,40.4617
372,45.0,40.4617
373,45.0,40.4617
374,45.0,40.4617
375,45.0,40.4617
376,39.9377,40.2579
377,45.0,40.2579
378,45.0,40.2579
379,45.0,40.2579
380,45.0,40.4617
381,45.0,40.8822
382,45.0,41.1652
383,45.0,41.3088
384,45.0,41.4525
385,45.0,41.7357
386,45.0,42.1551
387,45.0,42.5736
388,45.0,42.9908
389,45.0,43.2723
390,45.0,43.702
391,45.0,43.9823
392,45.0,44.3946
393,45.0,44.5966
394,45.0,44.7984
395,45.0,44.7984
396,39.9377,44.5966
397,39.9377,44.3946
398,39.9377,44.1924
399,39.9377,43.9901
400,39.9377,43.7875
401,45.0,43.9901
402,39.9377,43.7875
403,45.0,43.7875
404,45.0,43.7875
405,45.0,43.7875
406,45.0,43.7875
407,45.0,43.7875
408,45.0,43.7875
409,45.0,43.7875
410,45.0,43.7875
411,45.0,43.7875
412,45.0,43.7875
413,45.0,43.7875
414,45.0,43.7875
415,45.0,43.7875
416,45.0,43.7875
417,45.0,43.7875
418,45.0,43.7875
419,45.0,43.7875
420,45.0,43.7875
421,45.0,43.9901
422,45.0,44.1924
423,45.0,44.3946
424,45.0,44.5966
425,45.0,44.7984
426,45.0,44.7984
427,45.0,45.0
428,45.0,45.0
429,45.0,45.0
430,45.0,45.0
431,45.0,45.0
432,45.0,45.0
433,45.0,45.0
434,45.0,45.0
435,45.0,45.0
436,45.0,45.0
437,45.0,45.0
438,45.0,45.0
439,45.0,45.0
440,45.0,45.0
441,45.0,45.0
442,45.0,45.0
443,45.0,45.0
444,45.0,45.0
445,45.0,45.0
446,45.0,45.0
447,45.0,45.0
448,45.0,45.0
449,45.0,45.0
450,45.0,45.0
451,45.0,45.0
452,45.0,45.0
453,45.0,45.0
454,45.0,45.0
455,45.0,45.0
456,45.0,45.0
457,45.0,45.0
458,45.0,45.0
459,45.0,45.0
460,45.0,45.0
461,45.0,45.0
462,45.0,45.0
463,45.0,45.0
464,39.9377,44.7984
465,39.9377,44.5966
466,39.9377,44.3946
467,45.0,44.3946
468,39.9377,44.1924
469,45.0,44.1924
470,45.0,44.1924
471,45.0,44.1924
472,45.0,44.1924
473,45.0,44.1924
474,45.0,44.1924
475,45.0,44.1924
476,45.0,44.1924
477,45.0,44.1924
478,45.0,44.1924
479,45.0,44.1924
480,45.0,44.1924
481,45.0,44.1924
482,45.0,44.1924
483,45.0,44.1924
484,45.0,44.1924
485,45.0,44.1924
486,45.0,44.1924
