s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,49.1297,49.1297
1,49.1297,49.1297
2,49.1297,49.1297
3,49.1297,49.1297
4,49.1297,49.1297
5,49.1297,49.1297
6,49.1297,49.1297
7,50.9443,49.3564
8,58.2825,50.3373
9,58.2825,51.128
10,59.8724,51.9195
11,58.2825,52.4518
12,50.9443,52.3346
13,50.9443,52.2343
14,45.0,51.7514
15,45.0,51.328
16,50.7801,51.2954
17,45.0,50.9441
18,49.1297,50.8475
19,49.3731,50.773
20,50.2759,50.749
21,45.0,50.4865
22,43.7959,50.1948
23,45.0,49.9769
24,45.0,49.7764
25,45.0,49.61
26,45.0,49.4434
27,42.4103,49.1736
28,45.0,49.0065
29,45.0,48.8393
30,45.0,48.672
31,45.0,48.5046
32,49.3731,48.4409
33,49.1297,48.0777
34,49.1297,47.7163
35,50.7801,47.3642
36,57.0511,47.3178
37,49.1297,47.2451
38,49.1297,47.1724
39,49.1297,47.3385
40,52.5342,47.6406
41,49.1297,47.5744
42,52.5342,47.8767
43,52.5342,48.0131
44,56.3572,48.2902
45,52.5342,48.3808
46,55.6755,48.8087
47,55.6755,49.2852
48,49.1297,49.4515
49,49.1297,49.6175
50,65.1182,50.403
51,49.1297,50.5692
52,50.7801,50.9036
53,50.7801,51.1357
54,65.1182,51.9282
55,58.2825,52.4622
56,50.7801,52.6931
57,65.1182,53.3172
58,50.7801,53.3838
59,59.8724,53.8177
60,49.4403,53.7637
61,50.7801,53.5092
62,50.7801,53.5757
63,45.0,53.4121
64,49.1297,53.4121
65,50.7801,53.3408
66,49.1297,53.3408
67,57.0511,53.5243
68,49.1297,53.3863
69,49.1297,53.0927
70,49.1297,52.9544
71,52.6751,52.8323
72,52.6751,52.7102
73,49.1297,52.7102
74,49.1297,52.7102
75,49.1297,52.077
76,49.1297,52.077
77,49.1297,52.0102
78,49.1297,51.9434
79,49.1297,51.3155
80,49.1297,50.9486
81,45.0,50.7167
82,45.0,49.9326
83,45.0,49.7008
84,45.0,49.1127
85,45.0,48.9347
86,50.9443,48.9413
87,50.9443,48.9479
88,50.9443,49.1862
89,58.2825,49.5486
90,45.0,49.3166
91,45.0,49.1508
92,52.0181,48.9521
93,52.0181,49.0681
94,52.0181,49.1842
95,45.0,49.0185
96,45.0,48.7103
97,52.0181,48.684
98,59.0362,49.075
99,60.7148,49.5313
100,58.2825,49.8971
101,45.0,49.7305
102,45.0,49.5636
103,45.0,49.3966
104,50.9443,49.4703
105,50.9443,49.544
106,49.0651,49.7083
107,50.9443,49.9488
108,47.3818,50.0446
109,45.0,50.0446
110,45.0,50.0446
111,45.0,49.8043
112,45.0,49.5637
113,39.0557,49.0891
114,39.0557,48.3207
115,45.0,48.3207
116,39.0557,48.0844
117,40.9349,47.6354
118,37.6618,47.0571
119,45.0,46.7712
120,45.0,46.7712
121,45.0,46.7712
122,39.9377,46.281
123,45.0,45.7264
124,45.0,45.1173
125,45.0,44.6002
126,48.5625,44.7434
127,46.3013,44.7959
128,50.1944,45.0042
129,52.3382,45.059
130,45.0,44.8208
131,45.0,44.6575
132,45.0,44.4201
133,45.0,44.3243
134,45.0,44.3243
135,42.6733,44.2307
136,42.6733,44.137
137,42.6733,44.0433
138,45.0,44.2816
