s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,45.0,45.0
1,49.7312,47.3656
2,49.7312,48.1557
3,50.2696,48.6852
4,52.6751,49.4837
5,49.1297,49.4245
6,49.1297,49.3823
7,50.7801,49.5574
8,49.1297,49.5098
9,47.3267,49.2912
10,45.0,48.9013
11,52.6751,49.216
12,47.1716,49.0583
13,50.2759,49.1456
14,47.1716,49.0137
15,49.5097,49.0447
16,49.5097,49.0722
17,47.3558,48.9766
18,47.3558,48.8911
19,47.3558,48.8142
20,49.1297,48.8293
21,45.0,48.6552
22,57.0511,49.0167
23,65.1182,49.6595
24,65.1182,50.2575
25,65.1182,51.0504
26,65.1182,51.6582
27,65.1182,52.2713
28,65.1182,52.8671
29,50.7801,52.7889
30,57.0511,53.1152
31,45.0,52.9482
32,45.0,52.7129
33,45.0,52.5451
34,45.0,52.4509
35,45.0,52.4509
36,49.1297,52.304
37,49.1297,52.3844
38,50.2759,52.3844
39,52.6751,52.6115
40,47.1716,52.5156
41,47.1716,52.4196
42,47.1716,52.412
43,47.1716,52.4045
44,47.1716,52.397
45,47.3267,52.3229
46,47.7202,52.4333
47,45.0,51.9371
48,45.0,51.1263
49,45.0,50.3218
50,45.0,49.5247
51,42.6733,48.6427
52,40.8703,47.6992
53,39.7304,46.7224
54,45.0,46.4901
55,45.0,46.0155
56,45.0,46.0155
57,40.8703,45.8505
58,45.0,45.8505
59,45.0,45.8505
60,45.0,45.8505
61,45.0,45.6848
62,45.0,45.5193
63,45.0,45.3083
64,45.0,45.0037
65,50.7801,45.147
66,45.0,45.06
67,45.0,44.9729
68,49.1297,45.051
69,49.1297,45.1291
70,45.0,45.0358
71,49.1297,45.092
72,49.1297,45.2574
73,49.1297,45.4228
74,49.1297,45.5884
75,49.1297,45.754
76,45.0,45.8473
77,45.0,46.0122
78,50.9443,46.4594
79,50.9443,46.6974
80,50.9443,46.9356
81,50.9443,47.1739
82,50.9443,47.576
83,45.0,47.576
84,49.1297,47.7417
85,49.1297,47.9073
86,49.1297,48.0729
87,49.1297,48.2383
88,49.1297,48.4038
89,52.6751,48.7108
90,45.0,48.4793
91,45.0,48.4793
92,45.0,48.4793
93,47.5897,48.4175
94,47.5897,48.3557
95,49.0872,48.5194
96,51.3201,48.6071
97,52.9579,48.7601
98,54.4666,48.973
99,52.2462,49.098
100,51.1181,49.1779
101,52.6751,49.4854
102,52.6751,49.7927
103,52.6751,49.8621
104,49.1297,49.7892
105,50.2696,49.7621
106,52.6751,49.8314
107,52.6751,49.9008
108,50.2696,50.1115
109,52.6751,50.2538
110,52.6751,50.3961
111,52.6751,50.5384
112,52.6751,50.6808
113,49.1297,50.6808
114,52.6751,50.6808
115,52.6751,50.9874
116,45.0,50.9874
117,45.0,50.9874
118,45.0,50.8848
119,45.0,50.7821
120,45.0,50.6192
121,45.0,50.3662
122,45.0,50.0471
123,45.0,49.6675
124,45.0,49.3766
125,45.0,49.1307
126,47.3387,48.9161
127,45.0,48.6077
128,45.0,48.2994
129,47.3267,48.2268
130,45.0,48.0148
131,45.0,47.7067
132,45.0,47.3989
133,45.0,47.1871
134,60.7148,47.4932
135,45.0,47.1845
136,45.0,46.8763
137,45.0,46.5684
138,45.0,46.4021
139,45.0,46.095
140,45.0,45.7886
141,45.0,45.7886
142,45.0,45.7886
143,45.0,45.7886
144,45.0,45.7886
145,49.1297,45.9545
146,52.6751,46.2612
147,52.6751,46.5684
148,48.7854,46.721
149,52.6751,47.0289
150,55.6755,47.455
151,52.6751,47.6697
152,53.4236,48.0088
153,48.7854,48.1617
154,49.3078,48.2419
155,52.2462,48.5342
