s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,52.0181,52.0181
1,52.0181,52.0181
2,60.7148,54.907
3,59.0362,55.946
4,65.1182,57.7795
5,58.2825,57.8644
6,50.7801,56.8472
7,50.9443,56.1029
8,49.1297,55.3226
9,57.0511,55.498
10,65.1182,56.3725
11,65.1182,57.1051
12,65.1182,57.7269
13,65.1182,58.2609
14,58.2825,58.2624
15,53.4434,57.9564
16,53.4434,57.6867
17,57.0511,57.6507
18,57.0511,57.6186
19,50.9443,57.2818
20,57.0511,57.2706
21,50.9443,56.9803
22,57.0511,56.9834
23,58.2825,57.0384
24,58.2825,57.0889
25,58.2825,57.3422
26,59.8724,57.6596
27,58.2825,57.5611
28,58.2825,57.5306
29,50.9443,56.9618
30,53.4434,56.7659
31,52.5342,56.8359
32,55.9692,57.0377
33,53.4434,57.2086
34,55.9692,57.1648
35,55.9692,56.7994
36,53.4434,56.3336
37,49.0651,55.6953
38,50.9443,55.1328
39,58.2825,55.1328
40,58.2825,55.3272
41,58.2825,55.5216
42,58.2825,55.571
43,59.8724,55.684
44,59.8724,56.0418
45,52.0181,55.8398
46,45.0,55.6093
47,45.0,55.1316
48,52.0181,54.8787
49,52.0181,54.6258
50,45.0,54.0953
51,52.0181,53.779
52,59.0362,53.8091
53,58.2825,53.8091
54,50.9443,53.8091
55,49.1297,53.6351
56,49.1297,53.4979
57,49.1297,53.2214
58,52.5342,53.1845
59,49.1297,52.9079
60,49.1297,52.6312
61,49.1297,52.4566
62,49.1297,52.4592
63,50.9443,52.4592
64,49.0651,52.0875
65,49.0651,51.7163
66,45.0,51.1831
67,45.0,50.6503
68,49.1297,50.2227
69,49.1297,49.7971
70,52.6751,49.8235
71,52.6751,50.1316
72,52.6751,50.4394
73,52.6751,50.4658
74,55.9692,50.6237
75,55.278,51.0354
76,55.278,51.1661
77,55.278,51.0183
78,55.9692,50.9273
79,59.0362,51.249
80,59.0362,51.6447
81,58.2825,52.0117
82,65.1182,52.6411
83,53.4434,52.6779
84,49.1297,52.6779
85,52.6751,52.8212
86,51.1181,52.9013
87,52.6751,53.0444
88,52.5342,53.1087
89,52.5342,53.2485
90,49.1297,53.2511
91,52.6751,53.5565
92,49.1297,53.7187
93,49.0651,53.7161
94,58.2825,54.0838
95,58.2825,54.3094
96,52.3382,54.2958
97,49.0651,54.1512
98,49.0651,54.0064
99,52.5342,53.8678
