s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,49.3731,49.3731
1,50.2759,49.8245
2,45.0,48.2179
3,47.3558,48.0018
4,47.3558,47.8724
5,50.6961,48.3434
6,47.8553,48.2735
7,50.6961,48.5766
8,50.2759,48.7657
9,49.3731,48.8266
10,52.6751,49.1763
11,52.5342,49.4563
12,52.6751,49.7041
13,52.5342,49.9066
14,49.1297,49.8546
15,49.1297,49.8092
16,58.2825,50.3029
17,45.0,50.0083
18,45.0,49.7444
19,59.8724,50.2448
20,45.0,49.9941
21,45.0,49.7661
22,49.1297,49.7382
23,45.0,49.5399
24,58.2825,49.8878
25,45.0,49.7119
26,45.0,49.4993
27,45.0,49.4993
28,45.0,49.4046
29,45.0,49.3098
30,65.1182,49.8651
31,50.7801,49.9842
32,57.0511,50.2404
33,57.0511,50.5144
34,50.7801,50.5718
35,50.7801,50.4946
36,45.0,50.1883
37,45.0,49.876
38,45.0,49.5691
39,45.0,49.401
40,50.7801,49.4685
41,49.1297,49.1005
42,50.7801,49.3358
43,45.0,49.3358
44,45.0,48.7407
45,42.6733,48.6474
46,45.0,48.6474
47,49.1297,48.6474
48,49.1297,48.8151
49,49.1297,48.4503
50,49.1297,48.6176
51,49.1297,48.7849
52,45.0,48.7849
53,49.1297,48.952
54,49.1297,49.119
55,45.0,48.3414
56,45.0,48.1088
57,45.0,47.6299
58,45.0,47.1529
59,45.0,46.9213
60,45.0,46.6899
61,45.0,46.6899
62,45.0,46.6899
63,45.0,46.6899
64,45.0,46.6899
65,45.0,46.4586
66,45.0,46.2931
67,45.0,46.0621
68,45.0,46.0621
69,45.0,46.0621
70,50.9443,46.3925
71,45.0,46.3925
72,45.0,46.2271
73,49.1297,46.2271
74,52.6751,46.3674
75,49.1297,46.3674
76,49.1297,46.3674
77,49.0651,46.5304
78,45.0,46.3648
79,52.6751,46.5054
80,52.6751,46.8119
81,52.6751,47.1189
82,52.6751,47.4263
83,47.7202,47.5357
84,47.1716,47.6229
85,45.0,47.6229
86,51.213,47.8724
87,51.213,48.1219
88,49.5097,48.303
89,52.2462,48.5938
90,53.8805,48.9496
91,53.8805,49.3055
92,51.187,49.5537
93,51.187,49.8017
94,54.4666,50.1806
95,52.9579,50.2615
96,51.213,50.5099
97,52.5189,50.8105
98,52.6751,50.9528
99,52.6751,50.9528
100,49.1297,50.9528
101,52.5342,51.0894
102,52.6751,51.2343
103,52.6751,51.5402
104,52.6751,51.5402
105,52.6751,51.5402
106,49.1297,51.3981
107,45.0,51.092
108,45.0,50.9842
109,45.0,50.8982
110,45.0,50.8982
111,45.0,50.6499
112,45.0,50.4012
113,45.0,50.2208
114,45.0,49.9299
115,45.0,49.5733
116,45.0,49.2167
117,45.0,48.9678
118,49.1297,48.8849
119,45.0,48.5053
120,58.2825,48.7134
121,58.2825,48.9924
122,53.4434,49.0295
123,49.1297,48.8864
124,45.0,48.5769
125,45.0,48.4101
126,50.9443,48.3462
127,45.0,48.0368
128,45.0,47.7275
129,45.0,47.4185
130,45.0,47.1098
131,45.0,46.9432
132,58.2825,47.4693
133,49.0651,47.6337
134,45.0,47.6337
135,45.0,47.6337
136,50.2696,47.8468
137,49.7312,48.0382
138,50.2696,48.2512
139,52.6751,48.561
140,52.6751,48.8709
141,52.6751,49.1807
142,50.2696,49.3934
143,52.6751,49.5366
144,50.2696,49.7491
145,45.0,49.2183
146,50.9443,48.9284
147,50.9443,48.8283
148,45.0,48.6623
149,45.0,48.6623
150,45.0,48.6623
151,49.0651,48.5866
152,49.0651,48.7501
153,50.9443,48.9891
154,45.0,48.9891
155,45.0,48.9891
156,45.0,48.9891
157,45.0,48.4619
158,45.0,48.2987
159,45.0,48.2987
160,45.0,48.2987
161,45.0,48.087
162,45.0,47.8969
163,45.0,47.6851
164,45.0,47.3775
165,39.0557,46.8351
166,45.0,46.5281
167,45.0,46.3166
168,39.0557,45.7741
169,39.0557,45.326
170,39.8056,45.1183
171,35.7825,44.5153
172,37.3249,43.9714
173,37.3249,43.6641
174,37.3249,43.3563
175,41.2146,43.2035
176,39.2967,42.8113
177,39.2967,42.4196
178,41.2146,42.0329
179,37.3249,41.7249
180,39.0988,41.4877
181,37.3249,41.1796
182,37.3249,40.8714
183,45.0,40.8714
184,45.0,40.8714
185,45.0,40.8714
186,45.0,40.8714
187,45.0,40.8714
188,45.0,40.8714
189,45.0,40.8714
190,45.0,41.1102
191,45.0,41.1102
192,52.0181,41.3835
193,52.3382,41.9105
194,49.0651,42.3129
195,50.1944,42.7304
196,50.9443,43.3385
197,49.0651,43.8115
198,52.3382,44.4138
199,50.1944,44.9315
200,52.3382,45.3795
201,50.1944,45.8191
202,55.4623,46.4663
203,50.0623,46.8241
204,45.0,47.1282
205,45.0,47.3628
206,52.0181,47.9471
207,45.0,48.2467
208,39.0557,48.0129
209,45.0,48.0129
210,45.0,48.0129
211,45.0,48.0129
212,45.0,48.0129
213,45.0,48.0129
214,45.0,48.0129
215,45.0,48.0129
216,50.9443,48.2523
217,45.0,47.9699
218,45.0,47.6749
219,50.9443,47.7504
220,45.0,47.5412
221,45.0,47.3019
222,45.0,47.1381
223,45.0,46.8436
224,45.0,46.6346
225,45.0,46.3407
226,49.0651,46.2955
227,49.1297,46.0471
228,49.1297,46.0099
229,45.0,46.0099
230,49.1297,46.1756
231,49.1297,46.061
232,49.1297,46.2267
233,49.1297,46.6277
