s_idx,Theta_ACF_Raw,Theta_ACF_Smoothed
0,45.0,45.0
1,45.0,45.0
2,52.0181,47.3341
3,45.0,46.7479
4,45.0,46.3969
5,45.0,46.1632
6,45.0,45.9964
7,45.0,45.8715
8,45.0,45.7744
9,45.0,45.6968
10,59.8724,46.9494
11,59.8724,48.0106
12,59.8724,48.9188
13,45.0,48.6333
14,59.8724,49.3829
15,59.8724,50.0425
16,45.0,49.7391
17,65.1182,50.5811
18,65.1182,51.3425
19,65.1182,52.0336
20,58.2825,52.3412
21,65.1182,52.928
22,65.1182,53.4662
23,65.1182,53.9612
24,65.1182,54.4177
25,57.0511,54.9152
26,65.1182,55.7404
27,65.1182,56.2824
28,58.2825,56.8255
29,58.2825,57.3649
30,58.2825,57.9001
31,60.7148,58.5314
32,52.0181,58.8021
33,59.8724,59.3898
34,58.2825,59.9069
35,50.9443,59.5482
36,58.2825,59.4833
37,65.1182,59.6962
38,58.2825,60.2103
39,58.2825,60.1458
40,65.1182,60.3581
41,65.1182,61.1418
42,65.1182,61.1418
43,65.1182,61.1418
44,64.9028,61.1332
45,59.0362,61.1636
46,59.0362,60.9182
47,60.7148,60.7409
48,60.7148,60.5637
49,59.0362,60.3189
50,59.0362,60.3988
51,60.7148,60.222
52,59.8724,60.0114
53,45.0,59.5005
54,45.0,58.9844
55,45.0,58.4633
56,45.0,57.8379
57,45.0,57.5645
58,45.0,56.9659
59,58.2825,56.9659
60,58.2825,57.2673
61,50.9443,56.9659
62,58.2825,56.6882
63,50.9443,56.3866
64,58.2825,56.3866
65,50.9443,55.8086
66,50.9443,55.2323
67,45.0,54.4206
68,49.1297,53.7751
69,49.1297,53.141
70,49.1297,52.7376
71,45.0,52.1685
72,45.0,51.5335
73,49.1297,51.0668
74,50.2696,50.7135
75,48.7854,50.301
76,48.7854,49.826
77,48.7854,49.3853
78,48.7854,49.5379
79,48.7854,49.6902
80,47.3267,49.7836
81,45.0,49.7836
82,45.0,49.7836
83,49.0651,49.947
84,49.0651,49.5798
85,52.3382,49.3456
86,45.0,49.1068
87,45.0,48.5795
88,49.0651,48.504
89,45.0,47.979
90,52.3382,48.0345
91,54.2175,48.1642
92,52.0181,48.4454
93,52.0181,48.561
94,52.0181,48.6768
95,59.8724,49.0984
96,58.2825,49.6277
97,59.0362,50.1874
98,59.0362,50.5829
99,59.0362,50.9336
100,59.0362,51.3455
101,45.0,51.1936
102,45.0,51.0414
103,45.0,50.889
104,55.4623,51.1601
105,59.0362,51.6331
106,59.0362,52.1997
107,59.0362,52.7661
108,59.0362,53.1703
109,59.0362,53.5749
110,52.0181,53.5619
111,52.0181,53.8425
112,45.0,53.8425
113,45.0,53.6816
114,58.2825,54.2163
115,45.0,53.9233
116,45.0,53.5524
117,45.0,53.2702
118,50.9443,53.2263
119,45.0,52.943
120,50.9443,52.5801
