s_idx,Peak_dist,Peak_Intensity,lambda,theta_deg,href
3,8.246211251235321,6.776203701896503,310.44560004650623,75.96375653207353,99.56699905116686
4,10.0,6.703602825343909,283.2228000232531,64.54692944311475,98.74095010123744
5,10.0,6.773764277292707,274.14853334883543,60.695949553138725,97.73680034698158
6,10.0,6.7567047983637565,269.61140001162653,58.7812861542015,95.67792220344575
7,10.0,6.863651466621938,266.8891200093012,57.63838513710747,94.13633694006194
8,10.0,6.871189785020703,265.0742666744177,56.87945215579673,93.28907546554586
9,10.0,6.812861606322701,263.77794286378656,56.33899382662633,91.975244179697
10,10.0,6.711556082171594,262.80570000581326,55.93460769256263,91.08568319588683
11,8.48528137423857,6.592946339324325,267.12716592808516,54.71540680853898,89.96541734573881
12,8.48528137423857,6.641133904301845,270.5843386659027,53.73890777006493,89.4022146726115
13,8.48528137423857,6.536608062154362,273.41293454229884,52.93963201899759,87.63694460843342
14,8.48528137423857,6.505948264653278,275.77009777262896,52.27358945376335,86.90723773731632
15,8.48528137423857,6.494953775904725,277.7646205059852,51.71017229712582,86.72594489014372
16,10.198039027185569,6.351835612565537,275.8549085396202,53.59768301091723,86.8258055355123
17,10.198039027185569,6.450346562599306,274.19982483543725,55.252440800156634,86.96880694457545
18,7.211102550927978,6.591172783907692,279.2503436322316,55.319855128401414,87.76820003107912
19,7.211102550927978,6.752823799096338,283.70668374705014,55.379190040458155,88.8892031856182
20,7.211102550927978,6.860520861652924,287.6678749602222,55.431815756763044,89.02033229581701
21,7.211102550927978,6.917917931391135,291.21209867727083,55.4788092553426,89.10434046847266
22,7.211102550927978,6.878648998472839,294.4019000226146,55.5210287295753,88.96344641112839
23,7.211102550927978,6.810866334599151,297.28791076363996,55.559166456743576,89.83903695252073
24,7.211102550927978,6.705002041313712,299.91155689184484,55.593787043505564,90.02124777113939
25,7.211102550927978,6.663768020309192,302.3070598784666,55.625355558880045,90.30036020578484
26,8.94427190999916,6.714722291827335,301.6366282635294,55.95419026071823,90.85065355776734
27,8.94427190999916,6.767512534996335,301.0198311777871,56.256590970087366,91.14834182119016
28,8.94427190999916,6.830912881218007,300.05067522072585,55.764612184518434,90.14051635306237
29,8.94427190999916,6.814273885410316,301.2593432655247,56.18064635286907,89.98142478033279
30,8.94427190999916,6.875366330909433,302.4680113103237,56.59690237624278,89.79562896935508
31,8.94427190999916,6.803881332887023,303.6766793551226,57.013336460986935,88.70657340120503
32,8.94427190999916,6.774169585929367,304.8853473999215,57.429904700739534,88.21320665070033
33,8.94427190999916,6.661631028861813,306.0940154447204,57.84656310412552,86.24900919666923
34,8.94427190999916,6.515207987690998,307.3026834895194,58.26326762258762,84.2660357714777
35,10.0,6.493672670601747,307.3026834895194,57.62289678857135,83.5804655467441
36,10.0,6.600767404588005,305.47472775726897,57.306483653010126,82.12324580219249
37,10.0,6.611265425184113,303.64677202501855,56.9890405107393,81.16269560887416
38,10.0,6.8297813255464295,301.81881629276813,57.3164735887166,79.29238808313163
39,10.0,6.971407484254386,299.9908605605177,57.643364850780294,77.68370369062606
40,10.0,7.009964784843355,298.1629048282673,57.96969441363432,76.56899945581053
41,10.0,7.062771859581473,298.3617587091923,56.952380925169855,75.00228679147988
42,10.0,7.037729214587253,298.5606125901173,55.940729575071515,74.0641743389672
43,10.0,7.006926081687856,294.6002875667514,55.81230318367719,73.56275539159843
