transect_id,s_idx,Peak_dist,Peak_Intensity,lambda,theta_deg,href
2,27,10.0,6.811901855022688,273.2978757869742,62.55520215022635,76.44032401260782
2,28,10.0,6.6912035351863866,272.0892077421753,62.14282455822275,76.0043621958371
2,29,10.0,6.680567053590952,270.8805396973764,61.730046036587886,75.50463779081578
2,30,10.0,6.664137968243025,269.6718716525774,61.31690890697709,75.0
2,31,10.0,6.680359194224332,268.4632036077785,60.90345571374245,74.4946584294616
2,32,10.0,6.666929762616519,267.2545355629796,59.85933449508878,74.02901294584919
2,33,8.94427190999916,6.717052882728226,267.25453556297964,59.85933449508878,72.99671843645129
2,34,8.94427190999916,6.696052806892699,267.2545355629796,59.859334495088774,73.06742223670707
2,35,8.94427190999916,6.650517510623609,267.25453556297964,59.859334495088774,72.18442359104372
2,36,8.94427190999916,6.5782116866548535,267.2545355629796,59.85933449508878,71.81705246622671
2,37,8.94427190999916,6.419997878690256,267.25453556297964,59.85933449508878,70.43186924186307
2,38,7.211102550927978,6.4650021867355685,270.00619254154657,59.5719218236413,70.50466075634392
2,39,7.211102550927978,6.4633320762187685,272.7578495201135,59.284524275464406,70.0
2,40,7.211102550927978,6.405755218948963,277.4505732288143,58.806386679558805,69.41774037929606
2,41,10.0,6.434685862464016,278.1829719141492,58.20076433900272,69.18151339234807
2,42,10.0,6.4335684170063585,278.91537059948416,57.59569231468433,69.5037936756411
2,43,10.0,6.5142163500494,279.6477692848191,56.99130460334243,68.93255359450893
2,44,10.0,6.552726296856924,280.38016797015405,56.38773428990731,69.77080282040758
2,45,10.0,6.572131710617306,281.112566655489,55.78511337423194,70.06366463487021
2,46,10.0,6.5764314330874845,281.84496534082393,55.183572601402304,70.08511649249624
2,47,10.0,6.553615638623971,277.8846403174581,55.05582361067139,70.04178703831357
2,48,8.48528137423857,6.499103544245471,275.75227102634267,54.60318623466473,69.51651254487392
2,49,8.48528137423857,6.560554705943093,277.580226758593,54.27794355631533,69.0
2,50,8.48528137423857,6.5766018025554525,279.40818249084344,53.95236364921752,69.025375154937
2,51,8.48528137423857,6.607133517217517,281.23613822309386,53.62646704603551,69.0
2,52,8.48528137423857,6.474064880438334,283.0640939553443,53.30027440135588,68.55136266641313
2,53,8.48528137423857,6.292947648518201,284.8920496875947,52.973806484059224,67.5
2,54,8.48528137423857,6.163687204699081,286.7200054198451,52.647084169582456,67.0
2,55,14.142135623730951,6.2444588721094725,283.7207788591953,52.32012843207881,66.4332616763821
2,56,14.142135623730951,6.217910200398254,280.7215522985456,51.99296033648266,66.00315966248759
2,57,14.142135623730951,6.276118566819256,277.72232573789586,52.314215406470446,65.9818360806899
2,58,14.142135623730951,6.3671206411062675,273.51443113244716,51.575338062352145,66.0
2,59,14.142135623730951,6.394627052735068,269.3065365269985,50.83733903676165,65.0
2,60,14.142135623730951,6.419238920500386,265.0986419215498,50.10046112681189,64.5
2,61,14.142135623730951,6.4117237841925245,260.89074731610117,49.36494490997483,64.0
2,62,10.0,6.451912341960857,259.6820792713022,48.307765592680994,63.45625198321811
2,63,10.0,6.440259580393248,255.72175424793633,47.53094992992491,62.972468072897
2,64,10.0,6.351728598742505,251.7614292245705,46.75378814270988,63.04257783611097
2,65,10.0,6.240018792295442,247.80110420120462,45.976566054639164,62.54910038288188
2,66,10.0,6.130311574545151,247.80110420120462,45.97656605463917,62.0
2,67,10.0,6.285535649815231,247.80110420120462,45.976566054639164,61.494041407662266
2,68,10.0,6.281209827793423,247.80110420120462,45.97656605463917,61.0272726806557
3,0,8.48528137423857,6.504367274577534,301.6988933062603,45.0,86.5
3,1,8.48528137423857,6.708307991329214,301.6988933062603,45.0,85.5
3,2,8.48528137423857,6.77713536342005,301.6988933062603,45.0,85.0
3,3,8.48528137423857,6.7501093110074,301.6988933062603,45.0,84.5
3,4,8.48528137423857,6.626629626190571,301.6988933062603,45.0,84.0
3,5,10.770329614269007,6.529853029608161,291.0307498996546,48.807421749521936,83.58330795655803
3,6,10.770329614269007,6.662983331456832,283.4106474663649,51.57206456274287,82.81097658784365
3,7,10.770329614269007,6.766335323973815,277.6955706413976,53.661771773388914,81.93560299782118
3,8,10.770329614269007,6.746628111975275,273.25051088864524,55.29281062545866,81.50645500016114
3,9,10.770329614269007,6.646885059749152,269.6944630864433,56.59929525682409,81.0
3,10,10.770329614269007,6.542736340643173,266.78496943009634,57.66829847291677,81.0
3,11,10.770329614269007,6.356149342969688,264.36039138314055,58.558597845068384,80.50147527110099
3,12,8.94427190999916,6.4574716306207,266.0416459782815,58.94034433897437,80.48695724564607
3,13,10.0,6.528787080666233,265.3243855512614,58.51861507161625,79.97019749964576
3,14,8.94427190999916,6.536518133821439,266.71720658917553,58.851512577232995,80.12656023865719
3,15,10.0,6.488997324195336,266.047381177352,58.48874835466075,80.04040681180635
3,16,10.0,6.472265843115874,265.45635875515484,58.16913156679938,79.517683569914
3,17,10.0,6.571737176066574,264.93100549097954,57.88541313077496,78.99567525350555
3,18,10.0,6.578536263739053,264.4609525704017,57.63187849901066,78.47148610675006
3,19,10.0,6.500248605453264,264.0379049418816,57.403962750825904,77.93263950607158
3,20,10.0,6.4835270612863525,263.65514756369674,57.19797581314685,78.44442787485492
3,21,10.0,6.49852866667151,263.30718631080146,57.010902778600915,77.99567198254314
3,22,10.0,6.414372216121348,262.98948255815793,56.840256452861865,77.43375014135682
3,23,10.0,6.1740351719676765,262.6982541182347,56.68396687938616,77.0
3,24,10.770329614269007,6.228879919064536,261.69792526817037,57.1469612719712,77.0
3,25,10.770329614269007,6.3814498793525445,259.137570850585,58.07938611300263,77.0
3,26,10.770329614269007,6.360019022788033,256.57721643299965,59.0110275351377,77.0
3,27,10.770329614269007,6.31168650990412,254.0168620154143,59.94139476373796,77.0
3,28,10.770329614269007,6.161315382005265,251.45650759782893,60.87000105062509,76.5625
3,29,8.94427190999916,6.262896096095699,250.83721991037746,61.60488682915983,76.0
3,30,8.94427190999916,6.194279174716143,252.7782866405113,61.4135026770753,76.0
3,31,8.246211251235321,6.159254014549413,255.6885093277065,61.72107510346136,75.50020854636766
3,32,11.661903789690601,6.172419837694271,254.9616355723379,61.3521775847852,75.0
3,33,11.661903789690601,6.338976048244924,254.23476181696932,60.983467872131726,75.0
3,34,11.661903789690601,6.388112741054987,253.50788806160068,60.61497633413744,74.42720389074998
3,35,10.0,6.45493838639801,254.24028674693562,59.376785351121285,74.0
3,36,10.0,6.46465161500929,254.9726854322706,58.13214021957629,72.93583692837699
3,37,10.0,6.402941466175184,253.76401738747165,57.07322878104122,72.97537594233967
3,38,10.0,6.279972650744536,253.76401738747165,56.428129021039,73.02932817889338
3,39,10.0,6.372840555798225,252.55534934267274,56.009545533328186,72.6004102430839
3,40,10.0,6.571773600410131,252.55534934267274,56.009545533328186,72.0
3,41,10.0,6.660593785740184,252.55534934267274,56.009545533328186,71.56623399450616
3,42,10.0,6.736831340892552,252.55534934267274,56.009545533328186,71.0
3,43,10.0,6.809507537666007,252.55534934267274,56.009545533328186,70.4964908414596
3,44,10.0,6.828007269626755,252.55534934267274,56.009545533328186,69.99670229321335
3,45,10.0,6.837827162725179,252.55534934267274,56.009545533328186,69.53190973551897
3,46,10.0,6.766457106528792,252.55534934267274,56.009545533328186,69.0290626035064
3,47,10.0,6.69099380943831,252.55534934267274,56.009545533328186,68.51751778394618
3,48,10.0,6.737535467040492,252.55534934267274,56.009545533328186,67.99671843645129
3,49,10.0,6.755489311194338,253.28774802800766,55.400653964999634,67.48250480631876
3,50,10.0,6.714722240403467,254.02014671334263,54.79295230502109,67.00437688921932
3,51,10.0,6.521237072587246,254.75254539867757,54.18657336583636,66.63167253818592
3,52,10.0,6.346361555461889,255.48494408401248,53.58164819765327,65.95868152199493
3,53,13.416407864998739,6.301864029437889,253.60978813254675,53.39320428391125,66.00246559988571
3,54,10.770329614269007,6.319002352316996,251.66872140241284,53.58164819765328,66.0
3,55,10.770329614269007,6.510082449215251,249.727654672279,53.77036129470772,66.0
3,56,10.770329614269007,6.603421779434793,246.81743198508383,53.47219050502658,65.45587789902984
3,57,10.770329614269007,6.550997847391221,247.5443057404524,53.837280473213866,64.93255701878519
3,58,10.770329614269007,6.391421835474074,248.27117949582106,54.2031741998371,65.73434282419102
3,59,10.770329614269007,6.297232372733967,248.99805325118962,54.56984440222576,65.59833160632087
3,60,14.422205101855956,6.210302189040962,245.85821576287256,54.447890403825234,65.56002268693715
3,61,10.770329614269007,6.309216164447529,245.12581707753762,55.703425400380056,64.5
3,62,11.661903789690601,6.355046670753686,243.6665446368341,56.58765877915833,64.5
3,63,11.661903789690601,6.332505127020437,242.2072721961305,57.46776738053642,64.0
3,64,10.0,6.23103456442992,242.2072721961305,56.826786022036394,63.4375
3,65,10.0,6.208502525948695,242.2072721961305,56.18278753594097,63.0
3,66,10.0,6.272891177369711,242.2072721961305,55.53591440237626,63.028156261565314
3,67,10.0,6.161974073078024,242.2072721961305,54.8863133062972,62.598658089201436
3,68,10.770329614269007,6.120429272115698,241.4748735107956,55.496427025101795,62.028083564061845
3,69,8.48528137423857,6.1961171207143835,243.302829243046,55.16676876941955,61.466484731529775
3,70,8.48528137423857,6.254694506124559,245.13078497529642,54.83670450005397,61.0
3,71,8.48528137423857,6.258278428574963,246.9587407075468,54.5062554123992,60.56513735088921
3,72,8.48528137423857,6.352427756899677,248.78669643979723,54.175442853690114,60.0
4,0,10.0,6.857568100329338,256.0,53.13010235415597,84.85397731870596
4,1,10.0,6.80594700843229,256.0,53.13010235415597,83.9326367229994
4,2,10.0,6.7841778858953745,256.0,53.13010235415597,83.64929390440233
4,3,10.0,6.6948460767403235,256.0,53.13010235415597,84.06434900688484
4,4,8.94427190999916,6.598652690247955,262.0433402239946,55.18573036766734,83.39747125299014
4,5,8.94427190999916,6.6024677903471165,266.0722337066577,56.56092482435098,83.04379561283568
4,6,8.94427190999916,6.663016262275736,268.95001476570275,57.54451537549734,82.38202711345394
4,7,8.94427190999916,6.667263255542939,271.10835055998655,58.28252558853898,82.63396056718238
4,8,12.806248474865697,6.578560358957756,263.19657996636755,57.50968248347122,83.06437752635777
4,9,12.806248474865697,6.672041893544658,256.8671634914724,56.891188277363675,82.54039244057782
4,10,12.806248474865697,6.681788692131743,251.6885500120127,56.38511188904415,82.0
4,11,12.806248474865697,6.670178179555357,247.37303877912962,55.96341847067878,81.4981365914003
4,12,12.806248474865697,6.613327061624828,243.7214523513055,55.60666338988921,81.02982204244637
