s_idx,Peak_dist,Peak_Intensity,lambda,theta_deg,href
0,8.48528137423857,6.986566902806916,301.6988933062603,45.0,87.50005855269018
1,8.48528137423857,7.054001981288854,301.6988933062603,45.0,86.56538136087723
2,8.48528137423857,7.035705460682325,301.6988933062603,45.0,86.00755612599482
3,8.48528137423857,6.951598422333541,301.6988933062603,45.0,84.4410417678836
4,8.48528137423857,6.824191145556674,301.6988933062603,45.0,84.00001449095197
5,8.48528137423857,6.64993422150773,301.6988933062603,45.0,83.50008311478756
6,8.48528137423857,6.599307495281072,301.6988933062603,45.0,83.0
7,8.48528137423857,6.599692963236183,301.6988933062603,45.0,82.46832008797065
8,11.313708498984761,6.5310483698232,293.3183684921975,45.0,81.43940078487967
9,11.313708498984761,6.58873843323086,286.6139486409473,45.0,80.93749140026078
10,11.313708498984761,6.643942905274932,281.1285142171971,45.0,80.72034431238858
11,11.313708498984761,6.583959135168253,276.55731886407193,45.0,80.0011481716739
12,8.246211251235321,6.566169868190713,279.16410972425916,47.29148223625777,79.86718759797179
13,8.246211251235321,6.598009932577064,281.39850189013396,49.29068030674195,80.0
14,8.246211251235321,6.644587811663632,283.3349751005588,51.04610983394983,80.00000121214437
15,8.94427190999916,6.6228068587259905,283.5150829767722,51.832494970938775,79.93749045236963
16,8.94427190999916,6.602942436211502,283.6740016910781,52.52614616227182,79.9394561378558
17,10.0,6.822183002940537,282.1365571526849,52.560436068315546,80.0
18,10.0,6.919154129420164,280.76094888149095,52.59104161822463,80.00058669261676
19,10.0,7.0039134543106565,279.5229014374164,52.618526332746995,79.48896647690592
20,10.0,6.935505240569031,278.4027632737299,52.643344389694114,78.99368922592117
21,10.0,6.825505722497823,277.3844558521967,52.66586591691915,77.99346586296733
22,10.0,6.693208488762071,276.4546969021012,52.68639557501476,77.46210168607243
23,10.0,6.480197487673741,275.60241786451365,52.70518641870615,76.48307207497915
24,7.211102550927978,6.310008683275919,278.77864617329897,52.851560111111276,75.42853204574857
25,11.661903789690601,6.389775267130236,275.49141800034505,53.42030282189585,75.00112778782781
26,8.48528137423857,6.454408780248212,275.49141800034505,53.42030282189585,74.50139440007055
27,8.48528137423857,6.5053584345706055,275.49141800034505,53.42030282189585,74.06267369640773
28,8.48528137423857,6.621776301849162,275.49141800034505,53.420302821895845,73.48508120441441
29,8.48528137423857,6.707029921858532,275.49141800034505,53.42030282189585,72.47526297920393
30,8.48528137423857,6.706852122781599,275.49141800034505,53.42030282189585,71.40444986389278
31,8.48528137423857,6.679205851321003,275.49141800034505,53.42030282189585,71.00151233036019
32,8.48528137423857,6.7294166273029745,275.49141800034505,53.42030282189585,70.43564239190518
33,8.48528137423857,6.747021323616113,278.5084069334076,53.420302821895845,69.36736572870223
34,8.48528137423857,6.72459473768995,281.52539586647026,53.42030282189585,69.0205864817189
35,10.0,6.75739950116976,282.7144290672824,53.097702685237586,69.17245400877796
36,10.0,6.77561311531972,283.90346226809464,52.77431769355256,69.01757933230809
37,10.0,6.7428827267080065,281.7256382662344,51.21920951015851,70.06195802282038
38,10.0,6.737391261118776,279.54781426437415,49.67174072310178,69.99148424941325
39,10.0,6.65360733526529,277.3699902625139,48.134093007219136,70.02258472684815
40,8.94427190999916,6.712379552753458,277.36999026251385,48.134093007219136,70.50954822855469
41,8.94427190999916,6.825245121655036,277.3699902625139,48.134093007219136,71.01623077740966
42,8.94427190999916,6.848470134429376,278.5786583073128,48.54366058646864,71.58703476028535
43,8.94427190999916,6.913710952285849,279.78732635211173,48.95423559519953,72.00122672372757
44,8.94427190999916,6.934152243963702,280.99599439691065,49.365779437356814,72.06308152254044
45,8.94427190999916,6.907628140236693,282.2046624417096,49.778252934720804,71.25625777282342
46,8.94427190999916,6.859062609065587,283.41333048650847,50.19161634650234,70.45202581230808
47,10.0,6.949004842167591,283.41333048650847,50.19161634650234,69.89989500852155
48,10.0,6.954376394563848,283.41333048650847,50.19161634650234,68.98264682551027
49,10.0,6.889106071714242,279.45300546314263,50.06291409147619,69.00849343505537
50,10.0,6.884635425328078,280.91227790384613,49.82462062950466,68.50995498102363
51,10.0,6.766391483971329,279.0843221715957,50.154273367303006,67.95473333163775
52,8.94427190999916,6.716778331656352,278.46503448414427,50.89799561397027,66.96914442929867
53,8.94427190999916,6.75976509140021,277.84574679669277,51.64283934296051,66.87616513266148
54,8.94427190999916,6.787285524773393,277.2264591092413,52.38855485156586,67.24336611863147
55,8.94427190999916,6.7081829983132755,276.6071714217898,53.134890671615565,67.56115788886838
56,8.94427190999916,6.628129440312201,275.9878837343383,53.881594074953355,67.50464121692477
57,8.94427190999916,6.6756403275491225,275.3685960468868,54.628411585298906,67.47421362995782
58,8.48528137423857,6.869476732336036,275.3685960468868,54.628411585298906,68.07103974377358
59,8.48528137423857,6.899974371120508,275.3685960468868,54.628411585298906,68.13596916103309
60,8.48528137423857,6.859640384305773,277.1965517791372,54.94907833374748,68.0243489868376
61,8.48528137423857,6.752303190385837,279.02450751138764,55.26885172283388,67.54387183260194
62,8.48528137423857,6.66473249665057,280.85246324363806,55.587715643822875,67.03925708182243
63,8.94427190999916,6.666513705542504,282.06113128843697,55.20532844094901,67.03147385856198
64,8.94427190999916,6.715562022832734,283.2697993332359,54.82071031779279,66.49799132965829
65,10.0,6.7066735550313235,282.06113128843697,53.749893995581765,65.4881085093197
66,10.0,6.724044614849647,280.85246324363806,52.67655562047975,65.57351859835836
67,10.0,6.658851208756317,279.64379519883914,51.601441755594884,65.51472146903983
68,8.48528137423857,6.606240324049338,280.2630828862906,50.85246762089088,64.49627620890908
69,8.48528137423857,6.652592610230776,280.8823705737421,50.104642994968195,64.0
70,8.48528137423857,6.676535326937242,281.5016582611936,49.35821935249234,63.500440495947224
71,8.48528137423857,6.742281976394709,282.1209459486451,48.61344532589091,63.0
72,8.48528137423857,6.745068189891303,283.9489016808955,48.28269325143344,62.464431240494676
73,8.48528137423857,6.876604235386687,285.77685741314593,47.95199331434066,63.035032431717696
74,8.48528137423857,6.939664187038747,287.60481314539635,47.621367529291,62.59536105016805
75,8.48528137423857,6.99544873942429,289.43276887764677,47.290837881340636,61.49974005624124
76,8.48528137423857,6.930078487445135,291.2607246098971,46.96042631717058,61.0
77,10.0,6.941811884497766,290.0520565650982,46.55039198271423,60.49559399687899
78,10.0,7.002830154830729,288.8433885202993,46.14157281442318,60.0
