s_idx,Peak_dist,Peak_Intensity,lambda,theta_deg,href
0,7.211102550927978,6.78088307016934,355.0081255841467,56.309932474020215,84.55046283440763
1,7.211102550927978,6.796569646771668,355.0081255841467,56.309932474020215,84.0
2,7.211102550927978,6.784674045024963,355.0081255841467,56.309932474020215,83.50645656379726
3,7.211102550927978,6.824981823538063,355.0081255841467,56.309932474020215,83.0
4,7.211102550927978,6.814653178101291,355.0081255841467,56.309932474020215,82.58419507618926
5,7.211102550927978,6.818146288258922,355.0081255841467,56.309932474020215,81.25910132001566
6,7.211102550927978,6.824008638590081,355.0081255841467,56.309932474020215,80.4019506310144
7,7.211102550927978,6.788077940059081,355.0081255841467,56.309932474020215,80.0
8,7.211102550927978,6.723587780827365,355.0081255841467,56.309932474020215,79.56482784727118
9,10.0,6.737201468828859,345.107313025732,55.99206699320955,79.0
10,10.0,6.763419907361554,337.0066482052109,55.731936090014855,78.09387119385978
11,10.0,6.784366257004342,330.25609418811,55.515128007020316,78.06430802203292
12,7.211102550927978,6.804369098592564,332.1600966031898,55.576281579138374,77.55336174094
13,7.211102550927978,6.735775152636082,333.79209867325807,55.6286973791182,77.38184477971443
14,7.211102550927978,6.7973570174459885,335.20650046731737,55.67412317855751,77.18816985834783
15,7.211102550927978,6.870080267009371,336.4441020371192,55.7138697710188,77.5604191371657
16,7.211102550927978,6.856773489080199,337.5361034222384,55.748939500598496,77.74554078872752
17,8.94427190999916,6.807546956856075,334.68502551655706,56.17495533476271,77.85326846574878
18,8.94427190999916,6.829215221489353,332.1340610746316,56.55644070773159,78.06435729627077
19,7.211102550927978,6.78640698515586,333.2777643001073,56.54410306029038,77.4935446846176
20,7.211102550927978,6.729000302195741,334.3125434088711,56.532941531820256,77.50027022510432
21,8.94427190999916,6.668182523335658,332.12636875937574,56.84629452362344,77.0
22,7.211102550927978,6.609630629429384,333.1212277517571,56.82294750471102,76.49641901472182
23,7.211102550927978,6.5172506788589635,334.03318182810665,56.80154817593259,76.02980548553657
24,8.48528137423857,6.508283046168911,332.73981028723284,56.33192518066896,75.42232669815539
25,8.48528137423857,6.454630888038479,330.60744099611736,55.88128422824476,75.06735351569343
26,8.48528137423857,6.345599770997922,328.4750717050019,55.42999394639823,74.18107873183394
27,8.48528137423857,6.3880533473683565,326.34270241388646,54.97810904038695,73.81102848378052
28,8.48528137423857,6.4004994088034275,324.210333122771,54.52568465555011,72.25715451798177
29,10.770329614269007,6.3974838659371915,319.51760941407014,54.99871730101194,71.55858196574658
30,10.770329614269007,6.510274269240215,314.82488570536935,55.472746432349496,71.42989778802223
