s_idx,Peak_dist,Peak_Intensity,lambda,theta_deg,href
0,8.94427190999916,6.912872921909516,286.2167011199731,63.43494882292201,80.9225253479423
1,8.94427190999916,7.036808480857647,286.2167011199731,63.43494882292201,81.0
2,8.94427190999916,7.0662120288556745,286.2167011199731,63.43494882292201,81.06648019798803
3,8.94427190999916,7.094569728794193,286.2167011199731,63.43494882292201,81.0004580990993
4,8.94427190999916,7.0325256366664215,286.2167011199731,63.43494882292201,80.99394511699066
5,8.94427190999916,6.955605679806112,286.2167011199731,63.43494882292201,80.49500819869755
6,8.94427190999916,6.844068308142534,286.2167011199731,63.43494882292201,80.8134818310269
7,8.94427190999916,6.78085188974641,286.2167011199731,63.43494882292201,79.21777709643855
8,8.94427190999916,6.606303668143364,286.2167011199731,63.43494882292201,80.22400038836277
9,10.770329614269007,6.464777798909973,281.36403429463843,63.91091783905687,83.15076641431314
10,10.0,6.554360965574334,279.05821299512587,62.93486887613799,83.5743073085614
11,10.0,6.606194772435056,277.13669524553205,62.119547242136626,84.1272271161472
12,10.0,6.677870738754456,275.51079561126033,61.42853472730211,84.89993784178418
13,10.0,6.699354411450013,274.11716735331316,60.83557796919539,85.5772773735955
14,10.0,6.685249549489663,272.9093561964256,60.32129229879191,85.58928548483584
15,10.0,6.667729404136699,271.852521434149,59.87106377527075,86.03260630477493
16,8.48528137423857,6.667559327163968,273.60819036780265,59.00088212884818,85.53068249403968
17,8.48528137423857,6.838901208330393,275.1687849754947,58.22518878336288,84.93564398030736
18,8.48528137423857,6.963662633927955,276.5651064665876,57.52962967643675,84.99381666882837
19,8.48528137423857,6.986627894041201,277.82179580857127,56.902573864537736,84.41062611149188
20,8.48528137423857,6.987912618028677,278.9588004513184,56.33450667079583,83.88369704969219
21,8.48528137423857,6.9611205339048805,279.99244103563393,55.817575745981465,82.97041263757986
22,8.48528137423857,6.935032566922308,280.936199830009,55.34524760174578,82.17358906749045
23,8.48528137423857,6.930459347923751,281.8013120581861,54.91204490238346,80.3823876652402
24,8.48528137423857,6.9278631259854935,282.59721530810907,54.51334346670827,78.90132055260352
25,8.48528137423857,6.924677788455069,283.2165029955606,53.77132374240447,77.77965691993789
26,8.48528137423857,6.888404325696009,283.8357906830121,53.029453639634056,76.96406074758107
27,8.48528137423857,6.8007164528716055,284.4550783704635,52.28798170760019,76.46413292877038
28,8.48528137423857,6.704814570098842,285.07436605791503,51.54715569567377,76.5357272728613
29,8.48528137423857,6.560923356689646,285.69365374536653,50.80722205846007,77.10770273174221
30,18.439088914585774,6.571457692230421,279.7984054207252,49.89247146145246,77.6260139241831
31,10.0,6.548735364921065,278.5897373759263,48.830759874774266,77.66030024114502
32,10.0,6.640180831107903,277.3810693311273,47.769955220517225,77.59844008425549
33,10.0,6.624600337431665,276.1724012863284,46.710782171183816,76.5572182246229
34,10.0,6.653151911637548,276.90479997166335,45.474404620632455,75.99602856267508
35,10.0,6.625290540239704,276.90479997166335,44.82349474563792,75.49993823852459
36,10.0,6.5740639282638975,276.90479997166335,44.17263042567848,74.49499619281823
37,10.0,6.454501116591068,276.90479997166335,43.52197957444445,73.93497056198883
38,11.313708498984761,6.593428844405137,275.71576677085113,43.19751375611278,73.57855448867285
39,11.313708498984761,6.706493901310741,274.52673357003897,42.87342515420952,74.03246146633666
40,11.313708498984761,6.779482479076252,273.33770036922675,42.54973381229921,73.80584530100668
41,11.313708498984761,6.799258956194992,270.3207114361642,42.54973381229921,73.60996186552917
42,11.313708498984761,6.7844500294343355,267.30372250310154,42.5497338122992,74.04421094142634
43,11.313708498984761,6.80111589197005,264.28673357003896,42.5497338122992,73.64988455569193
44,12.806248474865697,6.771119602401282,260.21487444648517,42.29575013944322,72.9958640873956
45,11.313708498984761,6.720586946100881,257.1978855134226,42.29575013944322,72.04563700382427
46,7.211102550927978,6.622109453479796,259.3302548045381,42.74404536816988,71.61637426055835
47,7.211102550927978,6.630210810151356,261.4626240956535,43.19331749346932,71.56310745234624
48,7.211102550927978,6.644672972432388,263.5949933867689,43.64351429022693,70.99579339977618
49,11.313708498984761,6.634701538112759,260.57800445370634,43.64351429022693,70.53810718091633
50,11.313708498984761,6.666437083214618,257.56101552064376,43.64351429022693,69.99875459961359
51,8.48528137423857,6.792605107466991,257.56101552064376,43.64351429022694,69.0
52,8.48528137423857,6.842846664509643,257.56101552064376,43.64351429022694,68.49936442577015
53,8.48528137423857,6.860344613135924,257.56101552064376,43.64351429022693,68.0
54,8.48528137423857,6.867881972161479,257.56101552064376,43.64351429022693,67.43669075172095
