s_idx,Peak_dist,Peak_Intensity,lambda,theta_deg,href
0,12.806248474865697,6.283337372866978,199.90241521741578,51.34019174590991,86.96143462524792
1,10.770329614269007,6.273385798208931,218.7962240420211,59.76939112977905,87.0
2,8.246211251235321,6.230049538585395,249.34601604351613,65.19076598517927,87.00389474165758
3,10.770329614269007,6.267192887041111,246.4320202492937,65.95174136610761,87.07528308425654
4,10.770329614269007,6.26294760622315,244.68362277276023,66.40551317107172,86.88085992982212
5,7.211102550927978,6.295034895765689,263.0710399079913,64.71371032596448,85.44122533873006
6,7.211102550927978,6.358713574002402,276.2049092902992,63.50498160126545,84.94944156885909
7,7.211102550927978,6.362542341828728,286.05531132703015,62.59901296212933,84.60009179994185
8,10.0,6.498520367435527,282.71583229069347,59.78190007149955,84.4936917047256
9,10.0,6.523299632679033,280.0442490616241,57.49622005314968,82.6409480106357
10,10.0,6.543749626855151,277.85840823784014,55.61015373910098,82.0
11,10.0,6.478120049338024,276.0368742180201,54.03052936596973,81.22298376390245
12,8.94427190999916,6.476220704765006,276.81993782586267,54.77109179564128,79.37368980267173
13,8.94427190999916,6.745783066167401,277.4911352040134,55.40424519590606,79.52339911054017
14,8.94427190999916,6.790197353361971,278.0728395984107,55.9516509280266,78.87351908047157
15,8.94427190999916,6.822033183446186,278.58183094350835,56.429540891543816,77.32301774146381
16,8.94427190999916,6.874384252236363,279.03094095388866,56.850310806118394,77.36461725927666
17,8.94427190999916,6.871698182076097,279.43014985200443,57.223585830276086,77.0
18,8.94427190999916,6.852229404346792,279.78733676084494,57.556950951903715,76.47987515759117
19,8.94427190999916,6.773850388735651,280.1088049788013,57.856462639493245,76.0
20,10.0,6.668560925864803,278.96076664647745,57.62715044859685,76.0
21,10.0,6.674320735400748,277.9170954352739,57.419020369527516,75.48115228247502
22,10.0,6.751095070105655,276.96417824243593,57.22927181776633,74.93060859388439
23,10.0,6.78652037988386,276.09067081566775,57.05557632551326,74.60192216049447
24,10.0,6.683034543752104,275.28704398304103,56.895982219330286,75.07876995647938
25,10.0,6.53566675882425,277.5309473743444,56.96855839426911,74.60344227572578
26,7.211102550927978,6.53157796242139,282.22367108304525,55.59016349369014,74.06716313741093
27,7.211102550927978,6.53325944797002,284.00617210455084,53.90525903424741,73.0
28,7.211102550927978,6.564845534297322,288.6988958132517,52.519788719685685,72.65841275984583
29,7.211102550927978,6.551659125139392,293.39161952195246,51.132473435853335,71.92028235184897
30,7.211102550927978,6.520613590128665,293.39161952195246,50.21870728001875,72.0
31,12.806248474865697,6.485912295822546,287.18739110728325,49.5002268810852,72.05722641295587
32,7.211102550927978,6.4847140289839365,287.18739110728325,48.582520148875496,72.0
33,12.806248474865697,6.466340863116287,284.94348771597987,48.65451185951667,71.0046266245382
34,12.806248474865697,6.575150551830883,282.6995843246765,48.72646878229751,71.0183846070083
35,12.806248474865697,6.606392998054714,280.4556809333731,48.79839071560462,70.85986485585478
36,8.94427190999916,6.573564977886725,281.66434897817203,49.876043238515756,69.94987167832255
37,8.94427190999916,6.535710891716153,281.66434897817203,49.876043238515756,70.06726633617252
38,12.806248474865697,6.499661934266821,278.21177754206974,48.870277458461636,69.18157265543398
39,12.806248474865697,6.5860639691609455,274.75920610596745,47.865852102984356,69.0
40,12.806248474865697,6.605561514951831,271.30663466986516,46.86338024297098,68.69567414199625
41,12.806248474865697,6.443340116034839,267.8540632337629,45.86346778862474,69.09648397070661
42,8.48528137423857,6.421123085756595,268.4733509212144,45.12427448049606,68.982358555698
43,8.48528137423857,6.4439302785410915,269.0926386086658,44.38812115883409,69.32155514923608
44,8.48528137423857,6.431843014843467,269.7119262961173,43.65523058393404,69.09998551038177
45,8.48528137423857,6.348364950475189,271.53988202836774,43.32771218348805,69.04688688872176
46,8.48528137423857,6.264806094743597,273.36783776061816,43.00056954978953,68.49707763499894
47,8.48528137423857,6.295428543915196,275.1957934928686,42.67382332873957,68.0
48,8.48528137423857,6.368029649646662,277.023749225119,42.34749401311093,67.46219821496524
49,8.48528137423857,6.363214570251914,278.8517049573694,42.02160193523679,66.93262945195029
50,8.48528137423857,6.311509288223878,280.6796606896198,41.69616725985135,67.0719008870109
51,8.48528137423857,6.281245185283508,278.54729139850434,42.151425517041275,66.5187500711788
52,8.48528137423857,6.39191880402916,276.41492210738886,42.60632941081339,66.0
53,8.48528137423857,6.500187700864184,274.28255281627344,43.060822077510124,65.5
54,8.48528137423857,6.65219207103017,272.150183525158,43.5148469631883,65.0
55,8.48528137423857,6.6976430656448915,270.01781423404253,43.968347865189834,64.5
56,8.48528137423857,6.711887339901113,274.0896733575963,44.22330857794453,64.0
57,8.48528137423857,6.680845371824568,271.95730406648084,44.675966649259394,63.0
58,8.48528137423857,6.582385872003252,276.02916319003464,44.93055180234224,62.5
59,11.313708498984761,6.3317514416514555,277.0840333805258,45.18501446118273,62.0
60,11.313708498984761,6.38181133398232,278.138903571017,45.43934468357881,61.5
61,11.313708498984761,6.625855245774088,275.7412023254059,44.711506925332536,61.0
62,11.313708498984761,6.718298859578529,273.34350107979475,43.98675231239131,60.50284540794382
63,11.313708498984761,6.750817230350579,274.3983712702859,44.240215616303814,60.0
